"Data;Ora;Valore;Tipo;ID staz"
"2006-02-05;10:50;-2;min;00251"
"2006-02-05;16:15;12;max;00251"
"2006-02-05;18:35;8;min;00251"
"2006-02-06;3:25;35;max;00251"
"2006-02-06;12:50;-9;min;00251"
"2006-02-07;7:10;31;max;00251"
"2006-02-07;14:20;-24;min;00251"
"2006-02-07;20:50;26;max;00251"
"2006-02-08;1:15;13;min;00251"
"2006-02-08;7:10;49;max;00251"
"2006-02-08;14:55;-26;min;00251"
"2006-02-08;22:20;48;max;00251"
"2006-02-09;2:00;36;min;00251"
"2006-02-09;7:15;55;max;00251"
"2006-02-09;15:15;-32;min;00251"
"2006-02-09;22:50;68;max;00251"
"2006-02-10;3:35;32;min;00251"
"2006-02-10;7:45;60;max;00251"
"2006-02-10;16:00;-29;min;00251"
"2006-02-10;22:45;62;max;00251"
"2006-02-11;4:30;13;min;00251"
"2006-02-11;9:20;50;max;00251"
"2006-02-11;16:20;-35;min;00251"
"2006-02-11;23:10;56;max;00251"
"2006-02-12;4:55;-6;min;00251"
"2006-02-12;10:30;52;max;00251"
"2006-02-12;16:40;-39;min;00251"
"2006-02-12;23:15;51;max;00251"
"2006-02-13;4:45;-7;min;00251"
"2006-02-13;10:20;59;max;00251"
"2006-02-13;17:10;-40;min;00251"
"2006-02-13;23:45;43;max;00251"
"2006-02-14;4:55;-3;min;00251"
"2006-02-14;10:55;53;max;00251"
"2006-02-14;17:45;-45;min;00251"
"2006-02-15;0:25;51;max;00251"
"2006-02-15;5:40;1;min;00251"
"2006-02-15;11:00;55;max;00251"
"2006-02-15;17:55;-37;min;00251"
"2006-02-16;0:55;74;max;00251"
"2006-02-16;6:25;9;min;00251"
"2006-02-16;11:35;58;max;00251"
"2006-02-16;17:35;-16;min;00251"
"2006-02-17;0:20;76;max;00251"
"2006-02-17;7:00;5;min;00251"
"2006-02-17;11:55;52;max;00251"
"2006-02-17;17:35;0;min;00251"
"2006-02-18;0:40;62;max;00251"
"2006-02-18;7:25;0;min;00251"
"2006-02-18;13:35;49;max;00251"
"2006-02-18;18:40;18;min;00251"
"2006-02-19;0:30;75;max;00251"
"2006-02-19;8:25;-6;min;00251"
"2006-02-19;14:25;36;max;00251"
"2006-02-19;18:25;14;min;00251"
"2006-02-20;1:40;74;max;00251"
"2006-02-20;8:35;13;min;00251"
"2006-02-20;13:35;44;max;00251"
"2006-02-20;19:25;32;min;00251"
"2006-02-21;1:55;53;max;00251"
"2006-02-21;10:15;12;min;00251"
"2006-02-21;15:35;37;max;00251"
"2006-02-21;17:30;32;min;00251"
"2006-02-21;22:55;43;max;00251"
"2006-02-22;3:30;38;min;00251"
"2006-02-22;5:40;44;max;00251"
"2006-02-22;14:25;8;min;00251"
"2006-02-22;20:30;37;max;00251"
"2006-02-23;0:45;22;min;00251"
"2006-02-23;5:45;45;max;00251"
"2006-02-23;14:45;-14;min;00251"
"2006-02-23;21:55;42;max;00251"
"2006-02-24;1:30;25;min;00251"
"2006-02-24;8:05;68;max;00251"
"2006-02-24;15:10;-6;min;00251"
"2006-02-24;22:20;65;max;00251"
"2006-02-25;3:05;35;min;00251"
"2006-02-25;8:30;72;max;00251"
"2006-02-25;16:10;-16;min;00251"
"2006-02-25;22:50;69;max;00251"
"2006-02-26;3:45;17;min;00251"
"2006-02-26;9:25;78;max;00251"
"2006-02-26;16:30;-40;min;00251"
"2006-02-26;23:20;75;max;00251"
"2006-02-27;4:40;13;min;00251"
"2006-02-27;10:05;78;max;00251"
"2006-02-27;16:35;-29;min;00251"
"2006-02-27;23:35;81;max;00251"
"2006-02-28;5:20;3;min;00251"
"2006-02-28;10:40;70;max;00251"
"2006-02-28;17:30;-25;min;00251"
"2006-03-01;0:15;79;max;00251"
"2006-03-01;5:55;13;min;00251"
"2006-03-01;11:25;77;max;00251"
"2006-03-01;17:55;-26;min;00251"
"2006-03-02;0:40;85;max;00251"
"2006-03-02;6:40;4;min;00251"
"2006-03-02;11:50;66;max;00251"
"2006-03-02;18:20;-29;min;00251"
"2006-03-03;0:35;77;max;00251"
"2006-03-03;6:55;-4;min;00251"
"2006-03-03;12:55;63;max;00251"
"2006-03-03;18:15;5;min;00251"
"2006-03-04;1:00;83;max;00251"
"2006-03-04;7:25;6;min;00251"
"2006-03-04;13:20;70;max;00251"
"2006-03-04;18:35;24;min;00251"
"2006-03-05;1:20;83;max;00251"
"2006-03-05;7:15;30;min;00251"
"2006-03-05;13:45;68;max;00251"
"2006-03-05;17:30;42;min;00251"
"2006-03-06;0:20;84;max;00251"
"2006-03-06;7:30;5;min;00251"
"2006-03-06;14:55;56;max;00251"
"2006-03-06;19:10;37;min;00251"
"2006-03-07;1:10;43;max;00251"
"2006-03-07;14:20;10;min;00251"
"2006-03-07;19:55;24;max;00251"
"2006-03-07;21:35;22;min;00251"
"2006-03-08;7:40;45;max;00251"
"2006-03-08;14:30;-12;min;00251"
"2006-03-08;21:10;35;max;00251"
"2006-03-08;23:30;31;min;00251"
"2006-03-09;6:50;67;max;00251"
"2006-03-09;14:50;-3;min;00251"
"2006-03-09;23:05;69;max;00251"
"2006-03-10;2:05;62;min;00251"
"2006-03-10;7:40;77;max;00251"
"2006-03-10;15:40;-10;min;00251"
"2006-03-10;22:25;77;max;00251"
"2006-03-11;4:05;30;min;00251"
"2006-03-11;8:45;60;max;00251"
"2006-03-11;15:15;-20;min;00251"
"2006-03-11;22:15;71;max;00251"
"2006-03-12;3:45;18;min;00251"
"2006-03-12;8:45;64;max;00251"
"2006-03-12;15:55;-14;min;00251"
"2006-03-12;21:35;50;max;00251"
"2006-03-13;3:55;-18;min;00251"
"2006-03-13;9:55;55;max;00251"
"2006-03-13;16:15;-13;min;00251"
"2006-03-13;22:40;63;max;00251"
"2006-03-14;4:25;-6;min;00251"
"2006-03-14;10:35;67;max;00251"
"2006-03-14;17:00;-18;min;00251"
"2006-03-14;23:20;63;max;00251"
"2006-03-15;5:05;-4;min;00251"
"2006-03-15;11:00;75;max;00251"
"2006-03-15;17:20;-19;min;00251"
"2006-03-15;23:30;73;max;00251"
"2006-03-16;5:25;-4;min;00251"
"2006-03-16;11:15;67;max;00251"
"2006-03-16;17:15;-17;min;00251"
"2006-03-16;23:35;75;max;00251"
"2006-03-17;5:55;-10;min;00251"
"2006-03-17;11:25;44;max;00251"
"2006-03-17;17:20;-15;min;00251"
"2006-03-17;23:55;73;max;00251"
"2006-03-18;6:30;-15;min;00251"
"2006-03-18;11:50;40;max;00251"
"2006-03-18;17:35;-7;min;00251"
"2006-03-19;0:05;67;max;00251"
"2006-03-19;7:10;-23;min;00251"
"2006-03-19;12:55;40;max;00251"
"2006-03-19;17:30;7;min;00251"
"2006-03-20;0:10;68;max;00251"
"2006-03-20;7:35;-14;min;00251"
"2006-03-20;13:30;40;max;00251"
"2006-03-20;17:45;22;min;00251"
"2006-03-21;0:00;62;max;00251"
"2006-03-21;8:00;-1;min;00251"
"2006-03-21;15:30;39;max;00251"
"2006-03-21;18:35;34;min;00251"
"2006-03-22;0:30;65;max;00251"
"2006-03-22;8:45;12;min;00251"
"2006-03-22;20:25;54;max;00251"
"2006-03-23;1:30;50;min;00251"
"2006-03-23;4:05;55;max;00251"
"2006-03-23;12:30;4;min;00251"
"2006-03-23;21:45;52;max;00251"
"2006-03-24;1:15;43;min;00251"
"2006-03-24;5:40;52;max;00251"
"2006-03-24;13:20;-4;min;00251"
"2006-03-24;20:50;66;max;00251"
"2006-03-25;2:55;29;min;00251"
"2006-03-25;7:10;60;max;00251"
"2006-03-25;14:00;-15;min;00251"
"2006-03-25;21:35;70;max;00251"
"2006-03-26;3:15;13;min;00251"
"2006-03-26;8:15;58;max;00251"
"2006-03-26;15:00;-26;min;00251"
"2006-03-26;21:50;72;max;00251"
"2006-03-27;3:45;-4;min;00251"
"2006-03-27;8:55;60;max;00251"
"2006-03-27;15:25;-29;min;00251"
"2006-03-27;22:15;76;max;00251"
"2006-03-28;4:30;-12;min;00251"
"2006-03-28;10:00;65;max;00251"
"2006-03-28;15:55;-19;min;00251"
"2006-03-28;23:00;100;max;00251"
"2006-03-29;5:10;-10;min;00251"
"2006-03-29;10:40;63;max;00251"
"2006-03-29;16:20;-19;min;00251"
"2006-03-29;23:05;87;max;00251"
"2006-03-30;5:45;-28;min;00251"
"2006-03-30;11:20;50;max;00251"
"2006-03-30;16:40;-13;min;00251"
"2006-03-30;23:25;87;max;00251"
"2006-03-31;6:15;-32;min;00251"
"2006-03-31;12:05;52;max;00251"
"2006-03-31;17:00;-2;min;00251"
"2006-03-31;23:20;77;max;00251"
"2006-04-01;6:20;-33;min;00251"
"2006-04-01;12:40;43;max;00251"
"2006-04-01;17:30;4;min;00251"
"2006-04-01;23:30;68;max;00251"
"2006-04-02;6:35;-26;min;00251"
"2006-04-02;13:45;39;max;00251"
"2006-04-02;17:35;14;min;00251"
"2006-04-02;23:55;59;max;00251"
"2006-04-03;7:30;-19;min;00251"
"2006-04-03;14:35;34;max;00251"
"2006-04-03;20:10;11;min;00251"
"2006-04-04;0:30;49;max;00251"
"2006-04-04;8:35;-24;min;00251"
"2006-04-04;14:50;29;max;00251"
"2006-04-04;18:30;21;min;00251"
"2006-04-05;0:50;48;max;00251"
"2006-04-05;8:55;4;min;00251"
"2006-04-05;20:30;66;max;00251"
"2006-04-06;10:55;9;min;00251"
"2006-04-06;20:05;73;max;00251"
"2006-04-07;4:45;11;min;00251"
"2006-04-07;8:50;17;max;00251"
"2006-04-07;13:20;4;min;00251"
"2006-04-07;19:35;58;max;00251"
"2006-04-08;2:45;-4;min;00251"
"2006-04-08;8:45;46;max;00251"
"2006-04-08;14:40;3;min;00251"
"2006-04-08;20:20;57;max;00251"
"2006-04-09;2:30;-1;min;00251"
"2006-04-09;8:30;63;max;00251"
"2006-04-09;15:10;-8;min;00251"
"2006-04-09;21:15;61;max;00251"
"2006-04-10;2:50;10;min;00251"
"2006-04-10;8:55;67;max;00251"
"2006-04-10;15:05;1;min;00251"
"2006-04-10;22:00;105;max;00251"
"2006-04-11;4:10;33;min;00251"
"2006-04-11;8:25;68;max;00251"
"2006-04-11;15:55;-8;min;00251"
"2006-04-11;22:15;82;max;00251"
"2006-04-12;4:40;-10;min;00251"
"2006-04-12;9:45;42;max;00251"
"2006-04-12;15:25;-7;min;00251"
"2006-04-12;22:00;86;max;00251"
"2006-04-13;5:30;-21;min;00251"
"2006-04-13;11:05;42;max;00251"
"2006-04-13;15:35;7;min;00251"
"2006-04-13;22:10;83;max;00251"
"2006-04-14;5:15;-33;min;00251"
"2006-04-14;11:35;58;max;00251"
"2006-04-14;16:40;8;min;00251"
"2006-04-14;22:25;75;max;00251"
"2006-04-15;5:35;-30;min;00251"
"2006-04-15;12:05;57;max;00251"
"2006-04-15;17:15;7;min;00251"
"2006-04-15;23:05;67;max;00251"
"2006-04-16;5:45;-27;min;00251"
"2006-04-16;12:10;59;max;00251"
"2006-04-16;18:05;8;min;00251"
"2006-04-16;23:15;70;max;00251"
"2006-04-17;6:10;-31;min;00251"
"2006-04-17;12:00;40;max;00251"
"2006-04-17;17:15;13;min;00251"
"2006-04-17;23:25;61;max;00251"
"2006-04-18;5:55;-19;min;00251"
"2006-04-18;14:00;38;max;00251"
"2006-04-18;18:25;27;min;00251"
"2006-04-19;0:30;56;max;00251"
"2006-04-19;7:55;-1;min;00251"
"2006-04-19;17:50;35;max;00251"
"2006-04-19;18:30;33;min;00251"
"2006-04-20;1:10;49;max;00251"
"2006-04-20;9:50;-9;min;00251"
"2006-04-20;18:50;44;max;00251"
"2006-04-20;22:45;34;min;00251"
"2006-04-21;2:20;42;max;00251"
"2006-04-21;11:25;-16;min;00251"
"2006-04-21;20:10;47;max;00251"
"2006-04-22;13:20;-21;min;00251"
"2006-04-22;20:35;59;max;00251"
"2006-04-23;2:35;-1;min;00251"
"2006-04-23;7:10;33;max;00251"
"2006-04-23;13:35;-28;min;00251"
"2006-04-23;20:20;63;max;00251"
"2006-04-24;2:45;-14;min;00251"
"2006-04-24;7:50;30;max;00251"
"2006-04-24;13:30;-30;min;00251"
"2006-04-24;20:55;60;max;00251"
"2006-04-25;3:40;-27;min;00251"
"2006-04-25;9:00;33;max;00251"
"2006-04-25;14:35;-26;min;00251"
"2006-04-25;21:25;70;max;00251"
"2006-04-26;4:00;-41;min;00251"
"2006-04-26;9:55;38;max;00251"
"2006-04-26;15:15;-27;min;00251"
"2006-04-26;21:55;79;max;00251"
"2006-04-27;4:40;-44;min;00251"
"2006-04-27;10:00;39;max;00251"
"2006-04-27;15:10;-17;min;00251"
"2006-04-27;21:55;72;max;00251"
"2006-04-28;5:10;-44;min;00251"
"2006-04-28;11:45;46;max;00251"
"2006-04-28;16:35;3;min;00251"
"2006-04-28;22:30;73;max;00251"
"2006-04-29;5:40;-39;min;00251"
"2006-04-29;12:10;57;max;00251"
"2006-04-29;16:55;12;min;00251"
"2006-04-29;22:50;78;max;00251"
"2006-04-30;6:05;-28;min;00251"
"2006-04-30;12:50;61;max;00251"
"2006-04-30;17:55;22;min;00251"
"2006-04-30;23:15;70;max;00251"
"2006-05-01;6:40;-19;min;00251"
"2006-05-01;13:30;51;max;00251"
"2006-05-01;17:30;20;min;00251"
"2006-05-02;0:10;64;max;00251"
"2006-05-02;7:10;-17;min;00251"
"2006-05-02;14:00;41;max;00251"
"2006-05-02;18:25;18;min;00251"
"2006-05-03;0:15;55;max;00251"
"2006-05-03;7:35;-20;min;00251"
"2006-05-03;15:25;25;max;00251"
"2006-05-03;16:30;23;min;00251"
"2006-05-03;23:00;34;max;00251"
"2006-05-04;8:35;-12;min;00251"
"2006-05-04;18:05;37;max;00251"
"2006-05-04;22:25;21;min;00251"
"2006-05-05;0:50;24;max;00251"
"2006-05-05;10:55;-8;min;00251"
"2006-05-05;18:30;45;max;00251"
"2006-05-06;1:50;7;min;00251"
"2006-05-06;6:20;16;max;00251"
"2006-05-06;11:40;-8;min;00251"
"2006-05-06;19:10;47;max;00251"
"2006-05-07;2:10;2;min;00251"
"2006-05-07;6:45;26;max;00251"
"2006-05-07;12:20;-7;min;00251"
"2006-05-07;19:45;50;max;00251"
"2006-05-08;2:40;-9;min;00251"
"2006-05-08;8:20;29;max;00251"
"2006-05-08;13:15;-11;min;00251"
"2006-05-08;20:15;60;max;00251"
"2006-05-09;3:05;-14;min;00251"
"2006-05-09;9:55;50;max;00251"
"2006-05-09;13:55;-1;min;00251"
"2006-05-09;20:05;76;max;00251"
"2006-05-10;3:55;-30;min;00251"
"2006-05-10;9:30;43;max;00251"
"2006-05-10;14:25;-6;min;00251"
"2006-05-10;20:40;68;max;00251"
"2006-05-11;3:30;-33;min;00251"
"2006-05-11;10:00;48;max;00251"
"2006-05-11;15:10;-1;min;00251"
"2006-05-11;21:15;65;max;00251"
"2006-05-12;4:05;-38;min;00251"
"2006-05-12;10:30;44;max;00251"
"2006-05-12;15:35;2;min;00251"
"2006-05-12;21:25;71;max;00251"
"2006-05-13;4:40;-33;min;00251"
"2006-05-13;11:10;48;max;00251"
"2006-05-13;16:00;12;min;00251"
"2006-05-13;22:05;73;max;00251"
"2006-05-14;5:45;-31;min;00251"
"2006-05-14;11:55;46;max;00251"
"2006-05-14;16:55;7;min;00251"
"2006-05-14;22:40;71;max;00251"
"2006-05-15;6:00;-48;min;00251"
"2006-05-15;12:30;35;max;00251"
"2006-05-15;16:50;7;min;00251"
"2006-05-15;22:55;58;max;00251"
"2006-05-16;6:25;-43;min;00251"
"2006-05-16;13:05;37;max;00251"
"2006-05-16;17:45;18;min;00251"
"2006-05-16;23:35;57;max;00251"
"2006-05-17;6:45;-31;min;00251"
"2006-05-17;14:40;38;max;00251"
"2006-05-17;18:55;27;min;00251"
"2006-05-17;23:55;48;max;00251"
"2006-05-18;7:40;-32;min;00251"
"2006-05-18;16:15;42;max;00251"
"2006-05-18;20:00;29;min;00251"
"2006-05-19;1:10;46;max;00251"
"2006-05-19;8:40;-20;min;00251"
"2006-05-19;17:40;60;max;00251"
"2006-05-20;9:45;2;min;00251"
"2006-05-20;19:00;70;max;00251"
"2006-05-21;1:40;16;min;00251"
"2006-05-21;5:45;31;max;00251"
"2006-05-21;11:35;-1;min;00251"
"2006-05-21;19:05;76;max;00251"
"2006-05-22;1:45;-1;min;00251"
"2006-05-22;7:00;36;max;00251"
"2006-05-22;12:20;-10;min;00251"
"2006-05-22;19:15;77;max;00251"
"2006-05-23;2:40;-4;min;00251"
"2006-05-23;7:50;39;max;00251"
"2006-05-23;12:50;2;min;00251"
"2006-05-23;20:45;77;max;00251"
"2006-05-24;3:25;-28;min;00251"
"2006-05-24;9:45;41;max;00251"
"2006-05-24;14:20;-4;min;00251"
"2006-05-24;20:40;75;max;00251"
"2006-05-25;3:45;-37;min;00251"
"2006-05-25;9:10;39;max;00251"
"2006-05-25;14:15;-4;min;00251"
"2006-05-25;20:55;71;max;00251"
"2006-05-26;4:20;-43;min;00251"
"2006-05-26;10:50;39;max;00251"
"2006-05-26;15:20;3;min;00251"
"2006-05-26;21:40;71;max;00251"
"2006-05-27;5:00;-42;min;00251"
"2006-05-27;11:25;49;max;00251"
"2006-05-27;16:35;3;min;00251"
"2006-05-27;22:15;71;max;00251"
"2006-05-28;5:30;-44;min;00251"
"2006-05-28;12:10;50;max;00251"
"2006-05-28;16:35;19;min;00251"
"2006-05-28;22:20;71;max;00251"
"2006-05-29;5:45;-30;min;00251"
"2006-05-29;13:40;52;max;00251"
"2006-05-29;17:30;26;min;00251"
"2006-05-29;23:10;78;max;00251"
"2006-05-30;6:00;-17;min;00251"
"2006-05-30;13:55;61;max;00251"
"2006-05-30;18:05;33;min;00251"
"2006-05-30;22:10;48;max;00251"
"2006-05-31;6:10;-40;min;00251"
"2006-05-31;14:30;71;max;00251"
"2006-05-31;19:55;14;min;00251"
"2006-05-31;23:55;40;max;00251"
"2006-06-01;5:55;-3;min;00251"
"2006-06-01;14:05;60;max;00251"
"2006-06-01;19:40;22;min;00251"
"2006-06-01;22:15;30;max;00251"
"2006-06-02;8:55;7;min;00251"
"2006-06-02;16:10;50;max;00251"
"2006-06-02;22:35;10;min;00251"
"2006-06-03;2:45;38;max;00251"
"2006-06-03;9:35;3;min;00251"
"2006-06-03;17:05;55;max;00251"
"2006-06-03;22:55;18;min;00251"
"2006-06-04;3:40;29;max;00251"
"2006-06-04;10:20;-1;min;00251"
"2006-06-04;17:35;62;max;00251"
"2006-06-05;1:25;21;min;00251"
"2006-06-05;6:10;32;max;00251"
"2006-06-05;11:00;11;min;00251"
"2006-06-05;18:10;64;max;00251"
"2006-06-06;2:45;5;min;00251"
"2006-06-06;8:05;23;max;00251"
"2006-06-06;12:20;8;min;00251"
"2006-06-06;18:50;68;max;00251"
"2006-06-07;3:00;-20;min;00251"
"2006-06-07;8:55;23;max;00251"
"2006-06-07;12:45;5;min;00251"
"2006-06-07;19:30;64;max;00251"
"2006-06-08;2:55;-33;min;00251"
"2006-06-08;9:25;27;max;00251"
"2006-06-08;13:45;4;min;00251"
"2006-06-08;19:55;59;max;00251"
"2006-06-09;3:25;-39;min;00251"
"2006-06-09;10:05;36;max;00251"
"2006-06-09;14:25;10;min;00251"
"2006-06-09;20:25;55;max;00251"
"2006-06-10;4:00;-42;min;00251"
"2006-06-10;10:50;48;max;00251"
"2006-06-10;15:35;10;min;00251"
"2006-06-10;22:05;74;max;00251"
"2006-06-11;4:25;-39;min;00251"
"2006-06-11;11:15;43;max;00251"
"2006-06-11;16:10;4;min;00251"
"2006-06-11;21:55;59;max;00251"
"2006-06-12;5:20;-52;min;00251"
"2006-06-12;12:05;41;max;00251"
"2006-06-12;16:40;-1;min;00251"
"2006-06-12;22:25;55;max;00251"
"2006-06-13;5:30;-55;min;00251"
"2006-06-13;12:50;36;max;00251"
"2006-06-13;17:25;9;min;00251"
"2006-06-13;23:05;57;max;00251"
"2006-06-14;6:55;-44;min;00251"
"2006-06-14;13:55;41;max;00251"
"2006-06-14;18:05;19;min;00251"
"2006-06-14;23:40;57;max;00251"
"2006-06-15;6:35;-44;min;00251"
"2006-06-15;14:45;44;max;00251"
"2006-06-15;19:30;18;min;00251"
"2006-06-16;0:10;49;max;00251"
"2006-06-16;7:30;-39;min;00251"
"2006-06-16;15:50;53;max;00251"
"2006-06-16;20:35;20;min;00251"
"2006-06-17;1:10;37;max;00251"
"2006-06-17;8:20;-33;min;00251"
"2006-06-17;16:20;59;max;00251"
"2006-06-17;23:05;13;min;00251"
"2006-06-18;2:25;20;max;00251"
"2006-06-18;8:30;-20;min;00251"
"2006-06-18;17:05;65;max;00251"
"2006-06-19;0:00;0;min;00251"
"2006-06-19;4:30;17;max;00251"
"2006-06-19;9:45;-6;min;00251"
"2006-06-19;17:15;68;max;00251"
"2006-06-20;1:25;-13;min;00251"
"2006-06-20;7:25;19;max;00251"
"2006-06-20;11:15;3;min;00251"
"2006-06-20;18:40;62;max;00251"
"2006-06-21;2:00;-26;min;00251"
"2006-06-21;8:05;27;max;00251"
"2006-06-21;12:40;6;min;00251"
"2006-06-21;19:20;64;max;00251"
"2006-06-22;2:40;-25;min;00251"
"2006-06-22;8:50;39;max;00251"
"2006-06-22;13:20;13;min;00251"
"2006-06-22;19:45;71;max;00251"
"2006-06-23;3:25;-26;min;00251"
"2006-06-23;9:20;44;max;00251"
"2006-06-23;13:50;19;min;00251"
"2006-06-23;20:35;70;max;00251"
"2006-06-24;4:10;-34;min;00251"
"2006-06-24;11:00;47;max;00251"
"2006-06-24;15:10;20;min;00251"
"2006-06-24;21:15;70;max;00251"
"2006-06-25;4:55;-40;min;00251"
"2006-06-25;11:40;56;max;00251"
"2006-06-25;15:35;20;min;00251"
"2006-06-25;21:45;76;max;00251"
"2006-06-26;5:05;-30;min;00251"
"2006-06-26;11:55;65;max;00251"
"2006-06-26;16:55;26;min;00251"
"2006-06-26;22:25;75;max;00251"
"2006-06-27;5:35;-34;min;00251"
"2006-06-27;12:40;58;max;00251"
"2006-06-27;17:05;22;min;00251"
"2006-06-27;22:45;70;max;00251"
"2006-06-28;6:10;-30;min;00251"
"2006-06-28;13:00;56;max;00251"
"2006-06-28;17:45;26;min;00251"
"2006-06-28;23:40;64;max;00251"
