"Data;Ora;Valore;Tipo;ID staz"
"1999-01-01;3:35;7;min;00251"
"1999-01-01;9:25;74;max;00251"
"1999-01-01;16:50;-40;min;00251"
"1999-01-01;23:45;57;max;00251"
"1999-01-02;4:15;16;min;00251"
"1999-01-02;10:30;83;max;00251"
"1999-01-02;17:50;-33;min;00251"
"1999-01-03;0:10;61;max;00251"
"1999-01-03;5:15;11;min;00251"
"1999-01-03;11:05;85;max;00251"
"1999-01-03;18:20;-40;min;00251"
"1999-01-04;0:45;52;max;00251"
"1999-01-04;5:30;17;min;00251"
"1999-01-04;10:50;68;max;00251"
"1999-01-04;18:35;-53;min;00251"
"1999-01-05;1:40;56;max;00251"
"1999-01-05;6:35;16;min;00251"
"1999-01-05;11:35;47;max;00251"
"1999-01-05;18:50;-47;min;00251"
"1999-01-06;2:00;56;max;00251"
"1999-01-06;7:40;3;min;00251"
"1999-01-06;12:10;39;max;00251"
"1999-01-06;18:50;-31;min;00251"
"1999-01-07;2:30;59;max;00251"
"1999-01-07;8:10;13;min;00251"
"1999-01-07;12:45;36;max;00251"
"1999-01-07;19:30;-12;min;00251"
"1999-01-08;2:40;59;max;00251"
"1999-01-08;9:15;9;min;00251"
"1999-01-08;13:55;33;max;00251"
"1999-01-08;19:10;9;min;00251"
"1999-01-09;4:05;57;max;00251"
"1999-01-09;10:35;16;min;00251"
"1999-01-09;14:55;36;max;00251"
"1999-01-09;21:05;18;min;00251"
"1999-01-10;3:55;51;max;00251"
"1999-01-10;11:25;14;min;00251"
"1999-01-10;19:25;35;max;00251"
"1999-01-10;21:55;31;min;00251"
"1999-01-11;6:15;84;max;00251"
"1999-01-11;16:20;43;min;00251"
"1999-01-11;18:25;50;max;00251"
"1999-01-12;0:20;19;min;00251"
"1999-01-12;8:35;70;max;00251"
"1999-01-12;15:45;3;min;00251"
"1999-01-12;20:30;39;max;00251"
"1999-01-13;1:20;6;min;00251"
"1999-01-13;8:10;81;max;00251"
"1999-01-13;15:45;-9;min;00251"
"1999-01-13;21:10;36;max;00251"
"1999-01-14;2:10;6;min;00251"
"1999-01-14;8:20;52;max;00251"
"1999-01-14;15:20;-21;min;00251"
"1999-01-14;21:45;46;max;00251"
"1999-01-15;3:00;8;min;00251"
"1999-01-15;8:55;55;max;00251"
"1999-01-15;16:00;-34;min;00251"
"1999-01-15;22:35;43;max;00251"
"1999-01-16;3:40;4;min;00251"
"1999-01-16;9:30;57;max;00251"
"1999-01-16;16:50;-40;min;00251"
"1999-01-16;23:25;44;max;00251"
"1999-01-17;4:40;-5;min;00251"
"1999-01-17;10:20;58;max;00251"
"1999-01-17;17:20;-53;min;00251"
"1999-01-17;23:45;42;max;00251"
"1999-01-18;5:00;-16;min;00251"
"1999-01-18;10:45;57;max;00251"
"1999-01-18;17:30;-61;min;00251"
"1999-01-19;0:05;36;max;00251"
"1999-01-19;5:25;-16;min;00251"
"1999-01-19;11:10;48;max;00251"
"1999-01-19;17:55;-58;min;00251"
"1999-01-20;0:50;35;max;00251"
"1999-01-20;6:20;-16;min;00251"
"1999-01-20;11:45;41;max;00251"
"1999-01-20;18:30;-58;min;00251"
"1999-01-21;1:40;33;max;00251"
"1999-01-21;7:15;-17;min;00251"
"1999-01-21;12:25;38;max;00251"
"1999-01-21;19:05;-53;min;00251"
"1999-01-22;2:05;36;max;00251"
"1999-01-22;8:00;-15;min;00251"
"1999-01-22;13:00;27;max;00251"
"1999-01-22;19:15;-48;min;00251"
"1999-01-23;3:00;35;max;00251"
"1999-01-23;9:10;-15;min;00251"
"1999-01-23;13:45;12;max;00251"
"1999-01-23;19:45;-37;min;00251"
"1999-01-24;3:40;39;max;00251"
"1999-01-24;10:35;-17;min;00251"
"1999-01-24;14:50;4;max;00251"
"1999-01-24;20:05;-23;min;00251"
"1999-01-25;4:30;33;max;00251"
"1999-01-25;12:00;-25;min;00251"
"1999-01-25;18:00;-1;max;00251"
"1999-01-25;21:35;-8;min;00251"
"1999-01-26;5:55;39;max;00251"
"1999-01-26;13:25;-28;min;00251"
"1999-01-26;20:10;16;max;00251"
"1999-01-27;0:05;3;min;00251"
"1999-01-27;6:50;51;max;00251"
"1999-01-27;14:15;-25;min;00251"
"1999-01-27;20:30;28;max;00251"
"1999-01-28;1:55;-1;min;00251"
"1999-01-28;8:35;43;max;00251"
"1999-01-28;15:15;-29;min;00251"
"1999-01-28;22:00;56;max;00251"
"1999-01-29;3:10;1;min;00251"
"1999-01-29;8:30;63;max;00251"
"1999-01-29;16:05;-44;min;00251"
"1999-01-29;22:25;40;max;00251"
"1999-01-30;3:45;-13;min;00251"
"1999-01-30;9:10;44;max;00251"
"1999-01-30;16:00;-44;min;00251"
"1999-01-30;22:50;55;max;00251"
"1999-01-31;4:40;-7;min;00251"
"1999-01-31;10:25;52;max;00251"
"1999-01-31;17:25;-44;min;00251"
"1999-02-01;0:05;48;max;00251"
"1999-02-01;5:15;-8;min;00251"
"1999-02-01;11:35;61;max;00251"
"1999-02-01;18:05;-48;min;00251"
"1999-02-02;0:15;46;max;00251"
"1999-02-02;5:45;-21;min;00251"
"1999-02-02;11:45;60;max;00251"
"1999-02-02;18:20;-48;min;00251"
"1999-02-03;0:50;46;max;00251"
"1999-02-03;6:05;-16;min;00251"
"1999-02-03;11:55;46;max;00251"
"1999-02-03;18:35;-53;min;00251"
"1999-02-04;1:10;43;max;00251"
"1999-02-04;7:00;-10;min;00251"
"1999-02-04;11:55;36;max;00251"
"1999-02-04;18:50;-44;min;00251"
"1999-02-05;2:05;51;max;00251"
"1999-02-05;7:25;-2;min;00251"
"1999-02-05;12:40;44;max;00251"
"1999-02-05;18:50;-21;min;00251"
"1999-02-06;1:35;59;max;00251"
"1999-02-06;7:50;-1;min;00251"
"1999-02-06;12:50;27;max;00251"
"1999-02-06;18:30;-5;min;00251"
"1999-02-07;2:20;52;max;00251"
"1999-02-07;8:50;-1;min;00251"
"1999-02-07;14:45;36;max;00251"
"1999-02-07;18:45;20;min;00251"
"1999-02-08;2:15;72;max;00251"
"1999-02-08;15:30;11;min;00251"
"1999-02-09;6:30;57;max;00251"
"1999-02-09;14:20;40;min;00251"
"1999-02-09;20:40;61;max;00251"
"1999-02-10;1:15;36;min;00251"
"1999-02-10;8:10;65;max;00251"
"1999-02-10;14:55;24;min;00251"
"1999-02-10;21:10;51;max;00251"
"1999-02-11;0:40;32;min;00251"
"1999-02-11;6:30;72;max;00251"
"1999-02-11;13:50;1;min;00251"
"1999-02-11;21:15;48;max;00251"
"1999-02-12;3:15;30;min;00251"
"1999-02-12;8:10;60;max;00251"
"1999-02-12;15:00;-2;min;00251"
"1999-02-12;21:35;52;max;00251"
"1999-02-13;2:55;14;min;00251"
"1999-02-13;9:00;70;max;00251"
"1999-02-13;16:15;-15;min;00251"
"1999-02-13;22:25;52;max;00251"
"1999-02-14;3:35;8;min;00251"
"1999-02-14;9:40;78;max;00251"
"1999-02-14;16:45;-29;min;00251"
"1999-02-14;23:05;52;max;00251"
"1999-02-15;4:10;7;min;00251"
"1999-02-15;9:55;71;max;00251"
"1999-02-15;17:10;-45;min;00251"
"1999-02-15;23:40;48;max;00251"
"1999-02-16;4:55;-9;min;00251"
"1999-02-16;10:30;60;max;00251"
"1999-02-16;17:20;-48;min;00251"
"1999-02-17;0:10;60;max;00251"
"1999-02-17;5:50;-12;min;00251"
"1999-02-17;11:15;54;max;00251"
"1999-02-17;17:40;-42;min;00251"
"1999-02-18;0:25;70;max;00251"
"1999-02-18;6:20;-16;min;00251"
"1999-02-18;11:25;51;max;00251"
"1999-02-18;17:35;-36;min;00251"
"1999-02-19;0:50;52;max;00251"
"1999-02-19;7:05;-17;min;00251"
"1999-02-19;13:00;43;max;00251"
"1999-02-19;18:55;-31;min;00251"
"1999-02-20;1:30;63;max;00251"
"1999-02-20;7:50;-16;min;00251"
"1999-02-20;13:00;51;max;00251"
"1999-02-20;19:05;-20;min;00251"
"1999-02-21;1:45;62;max;00251"
"1999-02-21;8:25;-12;min;00251"
"1999-02-21;13:55;36;max;00251"
"1999-02-21;19:00;-7;min;00251"
"1999-02-22;2:30;65;max;00251"
"1999-02-22;9:15;9;min;00251"
"1999-02-22;15:25;36;max;00251"
"1999-02-22;21:30;22;min;00251"
"1999-02-23;0:50;46;max;00251"
"1999-02-23;9:30;-29;min;00251"
"1999-02-23;17:50;36;max;00251"
"1999-02-23;23:50;16;min;00251"
"1999-02-24;3:35;31;max;00251"
"1999-02-24;12:40;-17;min;00251"
"1999-02-24;19:40;60;max;00251"
"1999-02-25;2:35;20;min;00251"
"1999-02-25;7:05;40;max;00251"
"1999-02-25;13:50;-15;min;00251"
"1999-02-25;20:10;40;max;00251"
"1999-02-26;1:55;-1;min;00251"
"1999-02-26;8:05;36;max;00251"
"1999-02-26;15:15;-28;min;00251"
"1999-02-26;21:35;33;max;00251"
"1999-02-27;2:50;-8;min;00251"
"1999-02-27;9:05;52;max;00251"
"1999-02-27;16:00;-40;min;00251"
"1999-02-27;22:15;41;max;00251"
"1999-02-28;3:35;-9;min;00251"
"1999-02-28;9:35;55;max;00251"
"1999-02-28;16:25;-53;min;00251"
"1999-02-28;22:50;48;max;00251"
"1999-03-01;4:25;-15;min;00251"
"1999-03-01;9:50;47;max;00251"
"1999-03-01;16:30;-56;min;00251"
"1999-03-01;23:15;50;max;00251"
"1999-03-02;5:05;-17;min;00251"
"1999-03-02;10:45;44;max;00251"
"1999-03-02;17:05;-48;min;00251"
"1999-03-02;23:35;55;max;00251"
"1999-03-03;5:35;-21;min;00251"
"1999-03-03;11:25;48;max;00251"
"1999-03-03;17:35;-37;min;00251"
"1999-03-04;0:05;68;max;00251"
"1999-03-04;5:55;-16;min;00251"
"1999-03-04;11:45;59;max;00251"
"1999-03-04;17:35;-5;min;00251"
"1999-03-05;0:25;86;max;00251"
"1999-03-05;6:35;6;min;00251"
"1999-03-05;12:15;71;max;00251"
"1999-03-05;18:05;-10;min;00251"
"1999-03-06;1:00;76;max;00251"
"1999-03-06;7:10;1;min;00251"
"1999-03-06;12:05;55;max;00251"
"1999-03-06;18:05;-4;min;00251"
