"Data;Ora;Valore;Tipo;ID staz"
"1988-01-01;2:20;3;min;00251"
"1988-01-01;8:00;39;max;00251"
"1988-01-01;15:50;-54;min;00251"
"1988-01-01;22:25;31;max;00251"
"1988-01-02;3:05;4;min;00251"
"1988-01-02;9:00;50;max;00251"
"1988-01-02;16:15;-48;min;00251"
"1988-01-02;23:00;43;max;00251"
"1988-01-03;3:30;12;min;00251"
"1988-01-03;9:25;63;max;00251"
"1988-01-03;16:50;-33;min;00251"
"1988-01-03;23:45;55;max;00251"
"1988-01-04;4:50;15;min;00251"
"1988-01-04;10:00;55;max;00251"
"1988-01-04;17:00;-45;min;00251"
"1988-01-04;23:55;59;max;00251"
"1988-01-05;5:30;15;min;00251"
"1988-01-05;10:30;49;max;00251"
"1988-01-05;17:10;-41;min;00251"
"1988-01-06;0:30;55;max;00251"
"1988-01-06;6:00;8;min;00251"
"1988-01-06;11:15;53;max;00251"
"1988-01-06;17:45;-25;min;00251"
"1988-01-07;1:00;71;max;00251"
"1988-01-07;6:30;20;min;00251"
"1988-01-07;11:40;72;max;00251"
"1988-01-07;18:20;-16;min;00251"
"1988-01-08;0:50;52;max;00251"
"1988-01-08;6:15;11;min;00251"
"1988-01-08;11:55;48;max;00251"
"1988-01-08;19:20;-21;min;00251"
"1988-01-09;1:45;43;max;00251"
"1988-01-09;7:15;6;min;00251"
"1988-01-09;12:45;38;max;00251"
"1988-01-09;19:35;-36;min;00251"
"1988-01-10;2:50;34;max;00251"
"1988-01-10;8:20;-4;min;00251"
"1988-01-10;13:00;23;max;00251"
"1988-01-10;19:35;-33;min;00251"
"1988-01-11;3:50;40;max;00251"
"1988-01-11;9:15;4;min;00251"
"1988-01-11;13:05;16;max;00251"
"1988-01-11;19:15;-12;min;00251"
"1988-01-12;3:55;48;max;00251"
"1988-01-12;12:00;-5;min;00251"
"1988-01-12;17:40;11;max;00251"
"1988-01-12;21:00;6;min;00251"
"1988-01-13;4:30;48;max;00251"
"1988-01-13;12:10;-8;min;00251"
"1988-01-13;19:40;20;max;00251"
"1988-01-13;22:45;16;min;00251"
"1988-01-14;5:45;48;max;00251"
"1988-01-14;13:45;-15;min;00251"
"1988-01-14;21:00;27;max;00251"
"1988-01-15;0:25;20;min;00251"
"1988-01-15;7:00;57;max;00251"
"1988-01-15;15:30;-13;min;00251"
"1988-01-15;21:30;38;max;00251"
"1988-01-16;2:10;11;min;00251"
"1988-01-16;8:00;55;max;00251"
"1988-01-16;15:35;-39;min;00251"
"1988-01-16;22:40;36;max;00251"
"1988-01-17;3:10;4;min;00251"
"1988-01-17;8:35;57;max;00251"
"1988-01-17;16:15;-53;min;00251"
"1988-01-17;23:05;41;max;00251"
"1988-01-18;3:50;1;min;00251"
"1988-01-18;9:20;59;max;00251"
"1988-01-18;16:40;-59;min;00251"
"1988-01-18;23:40;41;max;00251"
"1988-01-19;4:45;3;min;00251"
"1988-01-19;10:40;60;max;00251"
"1988-01-19;17:25;-49;min;00251"
"1988-01-20;0:30;55;max;00251"
"1988-01-20;5:40;0;min;00251"
"1988-01-20;11:10;63;max;00251"
"1988-01-20;18:10;-48;min;00251"
"1988-01-21;1:00;60;max;00251"
"1988-01-21;6:25;4;min;00251"
"1988-01-21;11:50;68;max;00251"
"1988-01-21;18:35;-33;min;00251"
"1988-01-22;1:40;67;max;00251"
"1988-01-22;7:25;-2;min;00251"
"1988-01-22;12:30;54;max;00251"
"1988-01-22;18:50;-32;min;00251"
"1988-01-23;1:55;72;max;00251"
"1988-01-23;7:30;8;min;00251"
"1988-01-23;12:45;48;max;00251"
"1988-01-23;19:15;-25;min;00251"
"1988-01-24;2:20;63;max;00251"
"1988-01-24;8:55;8;min;00251"
"1988-01-24;14:30;25;max;00251"
"1988-01-24;19:45;-16;min;00251"
"1988-01-25;2:55;64;max;00251"
"1988-01-25;9:40;8;min;00251"
"1988-01-25;15:00;46;max;00251"
"1988-01-25;19:05;30;min;00251"
"1988-01-26;0:35;75;max;00251"
"1988-01-26;10:35;6;min;00251"
"1988-01-27;3:30;52;max;00251"
"1988-01-27;13:05;-10;min;00251"
"1988-01-27;19:15;37;max;00251"
"1988-01-27;23:50;23;min;00251"
"1988-01-28;6:05;39;max;00251"
"1988-01-28;13:05;-7;min;00251"
"1988-01-28;20:50;38;max;00251"
"1988-01-29;0:25;33;min;00251"
"1988-01-29;7:50;62;max;00251"
"1988-01-29;15:30;22;min;00251"
"1988-01-29;22:00;68;max;00251"
"1988-01-30;2:45;41;min;00251"
"1988-01-30;8:50;81;max;00251"
"1988-01-30;16:30;-9;min;00251"
"1988-01-30;23:00;55;max;00251"
"1988-01-31;3:35;28;min;00251"
"1988-01-31;9:10;83;max;00251"
"1988-01-31;16:15;-21;min;00251"
"1988-01-31;22:25;52;max;00251"
"1988-02-01;3:20;14;min;00251"
"1988-02-01;9:05;63;max;00251"
"1988-02-01;16:30;-39;min;00251"
"1988-02-01;23:30;54;max;00251"
"1988-02-02;3:55;32;min;00251"
"1988-02-02;10:20;84;max;00251"
"1988-02-02;17:25;-26;min;00251"
"1988-02-02;0:00;62;max;00251"
"1988-02-03;5:05;9;min;00251"
"1988-02-03;10:30;72;max;00251"
"1988-02-03;17:30;-37;min;00251"
"1988-02-03;0:00;57;max;00251"
"1988-02-04;5:20;8;min;00251"
"1988-02-04;10:50;63;max;00251"
"1988-02-04;17:50;-31;min;00251"
"1988-02-05;0:15;63;max;00251"
"1988-02-05;5:50;11;min;00251"
"1988-02-05;11:25;63;max;00251"
"1988-02-05;18:00;-28;min;00251"
"1988-02-06;0:55;59;max;00251"
"1988-02-06;6:30;8;min;00251"
"1988-02-06;11:50;55;max;00251"
"1988-02-06;18:20;-16;min;00251"
"1988-02-07;1:10;80;max;00251"
"1988-02-07;7:05;16;min;00251"
"1988-02-07;12:20;60;max;00251"
"1988-02-07;18:30;-5;min;00251"
"1988-02-08;1:15;70;max;00251"
"1988-02-08;7:50;-4;min;00251"
"1988-02-08;12:50;41;max;00251"
"1988-02-08;18:45;3;min;00251"
"1988-02-09;1:10;72;max;00251"
"1988-02-09;8:10;-4;min;00251"
"1988-02-09;12:40;31;max;00251"
"1988-02-09;18:50;-12;min;00251"
"1988-02-10;1:40;60;max;00251"
"1988-02-10;9:55;11;min;00251"
"1988-02-10;14:00;20;max;00251"
"1988-02-10;18:20;4;min;00251"
"1988-02-11;3:10;54;max;00251"
"1988-02-11;12:55;-4;min;00251"
"1988-02-12;4:20;63;max;00251"
"1988-02-12;12:15;8;min;00251"
"1988-02-12;21:45;57;max;00251"
"1988-02-13;4:55;31;min;00251"
"1988-02-13;6:35;35;max;00251"
"1988-02-13;13:20;-7;min;00251"
"1988-02-13;20:50;55;max;00251"
"1988-02-14;2:55;-2;min;00251"
"1988-02-14;8:30;31;max;00251"
"1988-02-14;15:20;-23;min;00251"
"1988-02-14;21:35;33;max;00251"
"1988-02-15;3:15;-13;min;00251"
"1988-02-15;9:20;55;max;00251"
"1988-02-15;16:25;-47;min;00251"
"1988-02-15;22:50;33;max;00251"
"1988-02-16;3:30;-3;min;00251"
"1988-02-16;9:30;70;max;00251"
"1988-02-16;16:55;-66;min;00251"
"1988-02-16;23:55;43;max;00251"
"1988-02-17;4:40;3;min;00251"
"1988-02-17;10:05;68;max;00251"
"1988-02-17;17:05;-66;min;00251"
"1988-02-18;0:10;71;max;00251"
"1988-02-18;5:50;-1;min;00251"
"1988-02-18;10:20;52;max;00251"
"1988-02-18;17:05;-63;min;00251"
"1988-02-19;0:20;75;max;00251"
"1988-02-19;6:40;-15;min;00251"
"1988-02-19;11:40;46;max;00251"
"1988-02-19;17:40;-39;min;00251"
"1988-02-20;0:30;71;max;00251"
"1988-02-20;7:10;-32;min;00251"
"1988-02-20;12:40;31;max;00251"
"1988-02-20;18:05;-33;min;00251"
"1988-02-21;0:55;65;max;00251"
"1988-02-21;7:35;-34;min;00251"
"1988-02-21;13:00;23;max;00251"
"1988-02-21;18:15;-28;min;00251"
"1988-02-22;1:10;39;max;00251"
"1988-02-22;7:55;-33;min;00251"
"1988-02-22;13:20;27;max;00251"
"1988-02-22;18:45;-23;min;00251"
"1988-02-23;1:40;43;max;00251"
"1988-02-23;8:05;-16;min;00251"
"1988-02-23;13:45;19;max;00251"
"1988-02-23;18:00;1;min;00251"
"1988-02-24;1:40;57;max;00251"
"1988-02-24;11:00;9;min;00251"
"1988-02-24;23:20;39;max;00251"
"1988-02-25;3:20;32;min;00251"
"1988-02-25;5:25;36;max;00251"
"1988-02-25;14:15;8;min;00251"
"1988-02-25;21:20;36;max;00251"
"1988-02-26;0:25;31;min;00251"
"1988-02-26;5:00;38;max;00251"
"1988-02-26;14:15;-15;min;00251"
"1988-02-26;21:20;38;max;00251"
"1988-02-27;1:15;23;min;00251"
"1988-02-27;6:35;44;max;00251"
"1988-02-27;15:05;-12;min;00251"
"1988-02-27;21:40;36;max;00251"
"1988-02-28;2:45;24;min;00251"
"1988-02-28;8:40;47;max;00251"
"1988-02-28;15:30;-23;min;00251"
"1988-02-28;22:30;56;max;00251"
"1988-02-29;3:30;20;min;00251"
"1988-02-29;8:30;60;max;00251"
"1988-02-29;15:35;-18;min;00251"
"1988-02-29;22:45;72;max;00251"
"1988-03-01;4:45;6;min;00251"
"1988-03-01;9:35;47;max;00251"
"1988-03-01;15:50;-24;min;00251"
"1988-03-01;22:15;68;max;00251"
"1988-03-02;4:35;-4;min;00251"
"1988-03-02;10:05;56;max;00251"
"1988-03-02;16:20;-26;min;00251"
"1988-03-02;22:40;54;max;00251"
"1988-03-03;4:40;-7;min;00251"
"1988-03-03;10:35;54;max;00251"
"1988-03-03;17:10;-34;min;00251"
"1988-03-03;23:30;55;max;00251"
"1988-03-04;5:05;-8;min;00251"
"1988-03-04;11:10;60;max;00251"
"1988-03-04;17:30;-36;min;00251"
"1988-03-05;0:05;69;max;00251"
"1988-03-05;5:45;-1;min;00251"
"1988-03-05;11:30;72;max;00251"
"1988-03-05;17:35;-10;min;00251"
"1988-03-05;23:40;72;max;00251"
"1988-03-06;5:45;-16;min;00251"
"1988-03-06;12:10;47;max;00251"
"1988-03-06;17:35;-10;min;00251"
"1988-03-07;0:05;67;max;00251"
"1988-03-07;6:45;-18;min;00251"
"1988-03-07;13:05;48;max;00251"
"1988-03-07;18:25;1;min;00251"
"1988-03-08;0:25;66;max;00251"
"1988-03-08;7:10;-18;min;00251"
"1988-03-08;12:55;44;max;00251"
"1988-03-08;18:15;3;min;00251"
"1988-03-09;0:55;55;max;00251"
"1988-03-09;7:15;-21;min;00251"
"1988-03-09;13:20;26;max;00251"
"1988-03-09;17:45;6;min;00251"
"1988-03-10;1:15;51;max;00251"
"1988-03-10;8:05;-4;min;00251"
"1988-03-11;1:55;48;max;00251"
"1988-03-11;11:00;-7;min;00251"
"1988-03-12;2:55;48;max;00251"
"1988-03-12;13:00;-10;min;00251"
"1988-03-12;21:50;55;max;00251"
"1988-03-13;2:20;39;min;00251"
"1988-03-13;5:45;48;max;00251"
"1988-03-13;13:45;-16;min;00251"
"1988-03-13;21:25;67;max;00251"
"1988-03-14;3:15;28;min;00251"
"1988-03-14;7:45;47;max;00251"
"1988-03-14;14:20;-23;min;00251"
"1988-03-14;21:40;71;max;00251"
"1988-03-15;3:40;7;min;00251"
"1988-03-15;8:30;48;max;00251"
"1988-03-15;15:05;-28;min;00251"
"1988-03-15;22:05;73;max;00251"
"1988-03-16;4:00;-1;min;00251"
"1988-03-16;9:40;65;max;00251"
"1988-03-16;15:45;-18;min;00251"
"1988-03-16;22:30;87;max;00251"
"1988-03-17;4:40;-5;min;00251"
"1988-03-17;9:55;63;max;00251"
"1988-03-17;16:50;-28;min;00251"
"1988-03-17;23:15;74;max;00251"
"1988-03-18;5:25;-13;min;00251"
"1988-03-18;11:00;63;max;00251"
"1988-03-18;16:55;-26;min;00251"
"1988-03-18;23:40;83;max;00251"
"1988-03-19;6:35;-25;min;00251"
"1988-03-19;11:25;41;max;00251"
"1988-03-19;17:10;-39;min;00251"
"1988-03-19;23:35;68;max;00251"
"1988-03-20;6:10;-33;min;00251"
"1988-03-20;12:00;43;max;00251"
"1988-03-20;17:20;-16;min;00251"
"1988-03-20;23:40;70;max;00251"
"1988-03-21;6:55;-23;min;00251"
"1988-03-21;13:05;39;max;00251"
"1988-03-21;17:50;3;min;00251"
"1988-03-22;0:20;75;max;00251"
"1988-03-22;7:35;-17;min;00251"
"1988-03-22;13:30;46;max;00251"
"1988-03-22;18:10;25;min;00251"
"1988-03-22;23:50;55;max;00251"
"1988-03-23;7:55;-28;min;00251"
"1988-03-23;22:00;40;max;00251"
"1988-03-24;8:25;-7;min;00251"
"1988-03-24;16:25;39;max;00251"
"1988-03-25;6:35;4;min;00251"
"1988-03-25;11:25;14;max;00251"
"1988-03-25;12:25;12;min;00251"
"1988-03-25;17:35;39;max;00251"
"1988-03-25;21:10;28;min;00251"
"1988-03-26;1:30;38;max;00251"
"1988-03-26;13:50;-4;min;00251"
"1988-03-26;22:30;44;max;00251"
"1988-03-27;1:50;27;min;00251"
"1988-03-27;5:40;33;max;00251"
"1988-03-27;14:05;-28;min;00251"
"1988-03-27;21:55;39;max;00251"
"1988-03-28;3:10;9;min;00251"
"1988-03-28;8:45;34;max;00251"
"1988-03-28;14:35;-33;min;00251"
"1988-03-28;22:00;48;max;00251"
"1988-03-29;3:35;-1;min;00251"
"1988-03-29;8:20;43;max;00251"
"1988-03-29;14:45;-40;min;00251"
"1988-03-29;21:35;57;max;00251"
"1988-03-30;3:30;0;min;00251"
"1988-03-30;9:10;41;max;00251"
"1988-03-30;14:50;-18;min;00251"
"1988-03-30;22:30;97;max;00251"
"1988-03-31;5:00;38;min;00251"
"1988-03-31;9:25;73;max;00251"
"1988-03-31;16:30;-7;min;00251"
"1988-03-31;22:45;79;max;00251"
"1988-04-01;5:20;-4;min;00251"
"1988-04-01;10:40;54;max;00251"
"1988-04-01;16:25;-16;min;00251"
"1988-04-01;22:15;75;max;00251"
"1988-04-02;5:05;-26;min;00251"
"1988-04-02;11:00;48;max;00251"
"1988-04-02;16:40;-16;min;00251"
"1988-04-02;22:40;65;max;00251"
"1988-04-03;5:10;-39;min;00251"
"1988-04-03;11:20;43;max;00251"
"1988-04-03;17:05;-17;min;00251"
"1988-04-03;22:55;52;max;00251"
"1988-04-04;5:20;-39;min;00251"
"1988-04-04;12:00;46;max;00251"
"1988-04-04;17:35;-10;min;00251"
"1988-04-04;23:10;51;max;00251"
"1988-04-05;5:45;-33;min;00251"
"1988-04-05;12:45;39;max;00251"
"1988-04-05;18:00;5;min;00251"
"1988-04-05;23:55;48;max;00251"
"1988-04-06;6:50;-28;min;00251"
"1988-04-06;13:30;43;max;00251"
"1988-04-06;18:30;8;min;00251"
"1988-04-07;0:15;57;max;00251"
"1988-04-07;7:00;-15;min;00251"
"1988-04-07;13:30;44;max;00251"
"1988-04-07;18:25;20;min;00251"
"1988-04-08;0:35;51;max;00251"
"1988-04-08;7:40;-12;min;00251"
"1988-04-08;16:45;28;max;00251"
"1988-04-08;18:00;27;min;00251"
"1988-04-08;23:50;41;max;00251"
"1988-04-09;10:05;-8;min;00251"
"1988-04-09;20:15;39;max;00251"
"1988-04-10;12:10;-12;min;00251"
"1988-04-10;19:45;43;max;00251"
"1988-04-11;2:00;9;min;00251"
"1988-04-11;6:30;23;max;00251"
"1988-04-11;13:15;-28;min;00251"
"1988-04-11;20:40;46;max;00251"
"1988-04-12;2:30;-1;min;00251"
"1988-04-12;7:50;37;max;00251"
"1988-04-12;13:40;-29;min;00251"
"1988-04-12;21:30;63;max;00251"
"1988-04-13;3:00;1;min;00251"
"1988-04-13;8:40;48;max;00251"
"1988-04-13;14:30;-18;min;00251"
"1988-04-13;21:30;72;max;00251"
"1988-04-14;4:00;-28;min;00251"
"1988-04-14;9:35;46;max;00251"
"1988-04-14;15:20;-34;min;00251"
"1988-04-14;21:35;65;max;00251"
"1988-04-15;4:10;-37;min;00251"
"1988-04-15;10:00;38;max;00251"
"1988-04-15;15:30;-39;min;00251"
"1988-04-15;21:50;56;max;00251"
"1988-04-16;4:30;-44;min;00251"
"1988-04-16;10:30;39;max;00251"
