"Data;Ora;Valore;Tipo;ID staz"
"1992-01-01;1:40;0;min;00251"
"1992-01-01;7:00;41;max;00251"
"1992-01-01;15:05;-52;min;00251"
"1992-01-01;22:00;22;max;00251"
"1992-01-02;2:35;-4;min;00251"
"1992-01-02;8:15;41;max;00251"
"1992-01-02;15:35;-56;min;00251"
"1992-01-02;22:40;23;max;00251"
"1992-01-03;3:20;-8;min;00251"
"1992-01-03;8:55;33;max;00251"
"1992-01-03;16:15;-65;min;00251"
"1992-01-03;23:15;27;max;00251"
"1992-01-04;4:15;-10;min;00251"
"1992-01-04;9:25;41;max;00251"
"1992-01-04;16:35;-61;min;00251"
"1992-01-04;23:35;31;max;00251"
"1992-01-05;4:50;-15;min;00251"
"1992-01-05;10:10;38;max;00251"
"1992-01-05;16:55;-69;min;00251"
"1992-01-05;23:45;23;max;00251"
"1992-01-06;5:05;-20;min;00251"
"1992-01-06;10:50;30;max;00251"
"1992-01-06;17:30;-74;min;00251"
"1992-01-07;0:25;20;max;00251"
"1992-01-07;5:40;-26;min;00251"
"1992-01-07;11:15;30;max;00251"
"1992-01-07;17:40;-65;min;00251"
"1992-01-08;0:55;27;max;00251"
"1992-01-08;6:10;-15;min;00251"
"1992-01-08;11:40;30;max;00251"
"1992-01-08;18:10;-56;min;00251"
"1992-01-09;1:10;31;max;00251"
"1992-01-09;7:00;-13;min;00251"
"1992-01-09;12:15;30;max;00251"
"1992-01-09;18:30;-44;min;00251"
"1992-01-10;2:20;47;max;00251"
"1992-01-10;7:40;-1;min;00251"
"1992-01-10;12:35;43;max;00251"
"1992-01-10;18:50;-33;min;00251"
"1992-01-11;1:50;36;max;00251"
"1992-01-11;8:20;-8;min;00251"
"1992-01-11;13:15;19;max;00251"
"1992-01-11;19:10;-29;min;00251"
"1992-01-12;3:20;28;max;00251"
"1992-01-12;9:40;-10;min;00251"
"1992-01-12;14:00;4;max;00251"
"1992-01-12;19:30;-26;min;00251"
"1992-01-13;4:00;30;max;00251"
"1992-01-13;11:30;-23;min;00251"
"1992-01-13;16:00;-9;max;00251"
"1992-01-13;20:25;-21;min;00251"
"1992-01-14;4:30;31;max;00251"
"1992-01-14;13:50;-29;min;00251"
"1992-01-15;5:55;31;max;00251"
"1992-01-15;13:40;-44;min;00251"
"1992-01-15;21:10;14;max;00251"
"1992-01-16;1:00;3;min;00251"
"1992-01-16;7:15;41;max;00251"
"1992-01-16;14:50;-48;min;00251"
"1992-01-16;21:25;33;max;00251"
"1992-01-17;1:45;11;min;00251"
"1992-01-17;7:45;52;max;00251"
"1992-01-17;15:40;-58;min;00251"
"1992-01-17;22:10;35;max;00251"
"1992-01-18;3:10;0;min;00251"
"1992-01-18;9:00;53;max;00251"
"1992-01-18;16:20;-70;min;00251"
"1992-01-18;22:50;39;max;00251"
"1992-01-19;3:55;-8;min;00251"
"1992-01-19;9:35;51;max;00251"
"1992-01-19;16:35;-68;min;00251"
"1992-01-19;23:40;51;max;00251"
"1992-01-20;4:55;-4;min;00251"
"1992-01-20;10:30;57;max;00251"
"1992-01-20;17:25;-60;min;00251"
"1992-01-21;0:35;71;max;00251"
"1992-01-21;6:05;14;min;00251"
"1992-01-21;11:40;63;max;00251"
"1992-01-21;17:45;-36;min;00251"
"1992-01-22;0:55;65;max;00251"
"1992-01-22;6:25;0;min;00251"
"1992-01-22;11:45;59;max;00251"
"1992-01-22;18:35;-33;min;00251"
"1992-01-23;1:20;60;max;00251"
"1992-01-23;6:50;-7;min;00251"
"1992-01-23;12:55;43;max;00251"
"1992-01-23;19:30;-33;min;00251"
"1992-01-24;1:45;52;max;00251"
"1992-01-24;7:50;-16;min;00251"
"1992-01-24;13:25;33;max;00251"
"1992-01-24;19:15;-33;min;00251"
"1992-01-25;2:10;43;max;00251"
"1992-01-25;8:25;-13;min;00251"
"1992-01-25;13:10;17;max;00251"
"1992-01-25;19:00;-25;min;00251"
"1992-01-26;3:00;39;max;00251"
"1992-01-26;9:15;-8;min;00251"
"1992-01-26;12:50;-1;max;00251"
"1992-01-26;17:45;-12;min;00251"
"1992-01-27;3:50;41;max;00251"
"1992-01-27;13:55;-10;min;00251"
"1992-01-28;5:35;26;max;00251"
"1992-01-28;14:00;-29;min;00251"
"1992-01-28;21:25;11;max;00251"
"1992-01-29;0:50;4;min;00251"
"1992-01-29;6:10;18;max;00251"
"1992-01-29;14:40;-50;min;00251"
"1992-01-29;22:15;14;max;00251"
"1992-01-30;2:10;6;min;00251"
"1992-01-30;7:30;23;max;00251"
"1992-01-30;15:10;-60;min;00251"
"1992-01-30;22:15;28;max;00251"
"1992-01-31;3:15;-9;min;00251"
"1992-01-31;8:05;23;max;00251"
"1992-01-31;15:15;-63;min;00251"
"1992-01-31;22:25;27;max;00251"
"1992-02-01;3:30;-13;min;00251"
"1992-02-01;8:45;31;max;00251"
"1992-02-01;15:40;-64;min;00251"
"1992-02-01;22:50;35;max;00251"
"1992-02-02;4:20;-16;min;00251"
"1992-02-02;9:15;28;max;00251"
"1992-02-02;16:05;-71;min;00251"
"1992-02-02;23:05;30;max;00251"
"1992-02-03;4:30;-23;min;00251"
"1992-02-03;9:50;30;max;00251"
"1992-02-03;16:20;-65;min;00251"
"1992-02-03;23:35;39;max;00251"
"1992-02-04;5:15;-20;min;00251"
"1992-02-04;10:25;31;max;00251"
"1992-02-04;16:50;-57;min;00251"
"1992-02-04;0:00;47;max;00251"
"1992-02-05;5:55;-20;min;00251"
"1992-02-05;10:45;33;max;00251"
"1992-02-05;17:31;-63;min;00251"
"1992-02-06;0:25;48;max;00251"
"1992-02-06;6:15;-25;min;00251"
"1992-02-06;11:20;27;max;00251"
"1992-02-06;17:25;-56;min;00251"
"1992-02-07;0:30;41;max;00251"
"1992-02-07;6:50;-32;min;00251"
"1992-02-07;12:00;19;max;00251"
"1992-02-07;17:55;-48;min;00251"
"1992-02-08;0:40;35;max;00251"
"1992-02-08;7:00;-40;min;00251"
"1992-02-08;12:45;15;max;00251"
"1992-02-08;18:20;-40;min;00251"
"1992-02-09;1:15;31;max;00251"
"1992-02-09;7:30;-33;min;00251"
"1992-02-09;12:55;20;max;00251"
"1992-02-09;18:40;-33;min;00251"
"1992-02-10;1:35;32;max;00251"
"1992-02-10;7:35;-20;min;00251"
"1992-02-10;13:35;16;max;00251"
"1992-02-10;18:40;-16;min;00251"
"1992-02-11;1:00;27;max;00251"
"1992-02-11;9:40;-28;min;00251"
"1992-02-12;3:00;27;max;00251"
"1992-02-12;11:50;-28;min;00251"
"1992-02-12;20:40;9;max;00251"
"1992-02-12;21:50;8;min;00251"
"1992-02-13;5:25;25;max;00251"
"1992-02-13;13:10;-33;min;00251"
"1992-02-13;21:40;31;max;00251"
"1992-02-14;0:50;27;min;00251"
