data;ora solare;valore;tipo
30/07/2016;02:45;-0.17;min
30/07/2016;09:15;0.52;max
30/07/2016;13:50;0.21;min
30/07/2016;20:15;0.77;max
31/07/2016;03:15;-0.19;min
31/07/2016;09:45;0.59;max
31/07/2016;14:40;0.19;min
31/07/2016;20:45;0.80;max
01/08/2016;04:00;-0.21;min
01/08/2016;10:55;0.64;max
01/08/2016;15:35;0.17;min
01/08/2016;21:30;0.82;max
02/08/2016;04:45;-0.25;min
02/08/2016;11:10;0.67;max
02/08/2016;16:25;0.16;min
02/08/2016;21:55;0.71;max
03/08/2016;04:50;-0.30;min
03/08/2016;11:30;0.69;max
03/08/2016;17:05;0.09;min
03/08/2016;22:45;0.68;max
04/08/2016;05:10;-0.24;min
04/08/2016;11:55;0.72;max
04/08/2016;17:30;0.09;min
04/08/2016;23:10;0.71;max
05/08/2016;05:35;-0.09;min
05/08/2016;12:20;0.77;max
05/08/2016;17:40;0.11;min
05/08/2016;23:35;0.67;max
06/08/2016;06:20;-0.11;min
06/08/2016;13:20;0.71;max
06/08/2016;18:45;0.15;min
06/08/2016;23:50;0.63;max
07/08/2016;06:15;-0.15;min
07/08/2016;13:45;0.67;max
07/08/2016;19:25;0.13;min
08/08/2016;00:15;0.47;max
08/08/2016;06:35;-0.05;min
08/08/2016;13:50;0.67;max
08/08/2016;20:10;0.08;min
09/08/2016;01:25;0.40;max
09/08/2016;06:45;0.05;min
09/08/2016;13:55;0.63;max
09/08/2016;20:10;0.16;min
10/08/2016;02:30;0.39;max
10/08/2016;07:25;0.23;min
10/08/2016;14:35;0.57;max
10/08/2016;21:15;0.25;min
11/08/2016;00:20;0.33;max
11/08/2016;02:40;0.28;min
11/08/2016;07:10;0.37;max
11/08/2016;09:00;0.33;min
11/08/2016;15:15;0.55;max
11/08/2016;23:40;0.10;min
12/08/2016;07:35;0.34;max
12/08/2016;11:10;0.27;min
12/08/2016;16:50;0.44;max
13/08/2016;01:35;-0.08;min
13/08/2016;09:00;0.43;max
13/08/2016;13:40;0.22;min
13/08/2016;18:35;0.44;max
14/08/2016;02:05;-0.19;min
14/08/2016;09:10;0.50;max
14/08/2016;14:20;0.12;min
14/08/2016;19:50;0.49;max
15/08/2016;02:35;-0.22;min
15/08/2016;09:10;0.51;max
15/08/2016;14:50;0.02;min
15/08/2016;20:45;0.58;max
16/08/2016;03:20;-0.29;min
16/08/2016;10:00;0.52;max
16/08/2016;15:10;-0.01;min
16/08/2016;21:20;0.71;max
17/08/2016;04:10;-0.26;min
17/08/2016;10:35;0.56;max
17/08/2016;15:40;0.05;min
17/08/2016;21:45;0.77;max
18/08/2016;04:55;-0.32;min
18/08/2016;11:30;0.62;max
18/08/2016;16:25;0.09;min
18/08/2016;22:25;0.78;max
19/08/2016;05:05;-0.33;min
19/08/2016;11:45;0.72;max
19/08/2016;17:35;0.07;min
19/08/2016;23:00;0.71;max
19/08/2016;05:50;-0.35;min
20/08/2016;12:15;0.72;max
20/08/2016;18:00;0.00;min
20/08/2016;23:10;0.62;max
21/08/2016;05:40;-0.25;min
21/08/2016;12:35;0.75;max
21/08/2016;18:40;0.03;min
21/08/2016;23:50;0.59;max
22/08/2016;06:40;-0.18;min
22/08/2016;12:45;0.61;max
22/08/2016;20:20;-0.01;min
23/08/2016;01:00;0.37;max
23/08/2016;06:50;-0.23;min
23/08/2016;14:40;0.56;max
23/08/2016;20:30;-0.05;min
24/08/2016;01:35;0.34;max
24/08/2016;07:00;-0.04;min
24/08/2016;14:15;0.59;max
24/08/2016;21:30;-0.04;min
25/08/2016;03:25;0.27;max
25/08/2016;07:40;0.15;min
25/08/2016;14:55;0.51;max
25/08/2016;23:25;-0.03;min
26/08/2016;07:15;0.39;max
26/08/2016;11:20;0.33;min
26/08/2016;16:35;0.49;max
27/08/2016;01:05;-0.09;min
27/08/2016;08:10;0.49;max
27/08/2016;13:20;0.21;min
27/08/2016;18:55;0.56;max
28/08/2016;02:00;-0.11;min
28/08/2016;08:30;0.55;max
28/08/2016;13:55;0.14;min
28/08/2016;19:55;0.64;max
29/08/2016;02:50;-0.14;min
29/08/2016;09:20;0.57;max
29/08/2016;14:25;0.13;min
29/08/2016;20:40;0.71;max
30/08/2016;03:35;-0.19;min
30/08/2016;10:10;0.59;max
30/08/2016;15:25;0.10;min
30/08/2016;21:20;0.68;max
31/08/2016;04:20;-0.28;min
31/08/2016;10:50;0.68;max
31/08/2016;16:20;0.07;min
31/08/2016;21:55;0.68;max
01/09/2016;04:25;-0.28;min
01/09/2016;11:05;0.68;max
01/09/2016;16:50;-0.01;min
01/09/2016;22:35;0.65;max
02/09/2016;04:55;-0.27;min
02/09/2016;11:20;0.70;max
02/09/2016;17:10;-0.06;min
02/09/2016;22:50;0.60;max
03/09/2016;05:00;-0.20;min
03/09/2016;11:30;0.72;max
03/09/2016;17:20;-0.05;min
03/09/2016;23:25;0.58;max
04/09/2016;05:20;-0.08;min
04/09/2016;11:55;0.70;max
04/09/2016;17:55;0.04;min
05/09/2016;00:25;0.67;max
05/09/2016;06:10;0.07;min
05/09/2016;12:30;0.73;max
05/09/2016;18:20;0.11;min
05/09/2016;23:50;0.55;max
06/09/2016;06:30;-0.01;min
06/09/2016;13:05;0.60;max
06/09/2016;19:45;0.05;min
07/09/2016;00:30;0.50;max
07/09/2016;06:45;0.09;min
07/09/2016;13:50;0.65;max
07/09/2016;19:20;0.21;min
08/09/2016;00:05;0.40;max
08/09/2016;06:25;0.20;min
08/09/2016;14:05;0.67;max
08/09/2016;21:05;0.19;min
09/09/2016;01:55;0.33;max
09/09/2016;05:55;0.26;min
09/09/2016;14:45;0.67;max
09/09/2016;23:30;0.18;min
10/09/2016;14:50;0.59;max
11/09/2016;01:20;0.13;min
11/09/2016;08:35;0.63;max
11/09/2016;13:30;0.37;min
11/09/2016;18:25;0.58;max
12/09/2016;01:55;-0.03;min
12/09/2016;08:25;0.59;max
12/09/2016;14:15;0.24;min
12/09/2016;19:50;0.58;max
13/09/2016;02:40;-0.08;min
13/09/2016;09:05;0.67;max
13/09/2016;14:30;0.13;min
13/09/2016;20:25;0.69;max
14/09/2016;02:55;-0.12;min
14/09/2016;09:25;0.68;max
14/09/2016;15:05;0.07;min
14/09/2016;21:15;0.78;max
15/09/2016;03:35;-0.16;min
15/09/2016;10:15;0.77;max
15/09/2016;15:50;0.07;min
15/09/2016;21:30;0.81;max
16/09/2016;04:00;-0.22;min
16/09/2016;10:35;0.80;max
16/09/2016;16:20;0.06;min
16/09/2016;22:25;0.82;max
17/09/2016;05:40;-0.14;min
17/09/2016;11:40;0.89;max
17/09/2016;17:25;-0.07;min
17/09/2016;23:40;0.85;max
18/09/2016;05:10;-0.14;min
18/09/2016;11:35;0.84;max
18/09/2016;17:45;-0.08;min
18/09/2016;23:30;0.79;max
19/09/2016;05:25;-0.08;min
19/09/2016;12:05;0.80;max
19/09/2016;18:25;0.02;min
19/09/2016;23:35;0.64;max
20/09/2016;05:35;-0.01;min
20/09/2016;12:35;0.81;max
20/09/2016;19:15;0.08;min
21/09/2016;00:55;0.52;max
21/09/2016;06:25;0.17;min
21/09/2016;13:00;0.84;max
21/09/2016;20:30;0.00;min
22/09/2016;02:05;0.47;max
22/09/2016;06:35;0.22;min
22/09/2016;13:10;0.74;max
22/09/2016;21:05;-0.01;min
23/09/2016;04:30;0.41;max
23/09/2016;06:45;0.38;min
23/09/2016;13:00;0.57;max
23/09/2016;22:55;0.01;min
24/09/2016;06:30;0.50;max
24/09/2016;13:25;0.29;min
24/09/2016;18:10;0.38;max
25/09/2016;00:15;-0.03;min
25/09/2016;07:25;0.52;max
25/09/2016;13:20;0.11;min
25/09/2016;19:05;0.50;max
26/09/2016;01:25;-0.03;min
26/09/2016;08:20;0.56;max
26/09/2016;14:05;0.14;min
26/09/2016;19:55;0.56;max
27/09/2016;02:15;-0.14;min
27/09/2016;08:50;0.60;max
27/09/2016;14:45;0.06;min
27/09/2016;20:25;0.55;max
28/09/2016;02:55;-0.21;min
28/09/2016;09:25;0.60;max
28/09/2016;15:20;-0.05;min
28/09/2016;21:15;0.54;max
29/09/2016;03:25;-0.24;min
29/09/2016;10:00;0.63;max
29/09/2016;16:30;-0.12;min
29/09/2016;21:55;0.55;max
30/09/2016;03:50;-0.22;min
30/09/2016;10:10;0.66;max
30/09/2016;16:20;-0.18;min
30/09/2016;22:30;0.58;max
01/10/2016;04:30;-0.21;min
01/10/2016;10:35;0.64;max
01/10/2016;16:45;-0.21;min
01/10/2016;22:35;0.65;max
02/10/2016;04:45;-0.10;min
02/10/2016;11:10;0.73;max
02/10/2016;17:15;-0.09;min
02/10/2016;23:15;0.63;max
03/10/2016;05:05;-0.05;min
03/10/2016;11:30;0.76;max
03/10/2016;17:45;-0.12;min
03/10/2016;23:25;0.49;max
04/10/2016;05:15;-0.06;min
04/10/2016;11:35;0.69;max
04/10/2016;18:20;-0.13;min
05/10/2016;00:15;0.38;max
05/10/2016;05:05;0.06;min
05/10/2016;11:45;0.71;max
05/10/2016;18:40;-0.08;min
06/10/2016;00:50;0.41;max
06/10/2016;05:15;0.14;min
06/10/2016;12:10;0.66;max
06/10/2016;19:20;-0.06;min
07/10/2016;01:30;0.43;max
07/10/2016;05:50;0.23;min
07/10/2016;11:50;0.63;max
07/10/2016;20:15;0.00;min
08/10/2016;12:20;0.61;max
08/10/2016;20:50;0.09;min
09/10/2016;06:55;0.54;max
09/10/2016;21:50;0.12;min
10/10/2016;07:00;0.62;max
10/10/2016;13:00;0.35;min
10/10/2016;16:40;0.45;max
11/10/2016;01:05;0.06;min
11/10/2016;08:05;0.67;max
11/10/2016;13:55;0.23;min
11/10/2016;19:00;0.65;max
12/10/2016;01:40;-0.02;min
12/10/2016;08:25;0.67;max
12/10/2016;14:15;0.07;min
12/10/2016;20:05;0.64;max
13/10/2016;02:10;-0.06;min
13/10/2016;08:55;0.76;max
13/10/2016;14:50;0.04;min
13/10/2016;20:55;0.72;max
14/10/2016;02:40;-0.06;min
14/10/2016;09:20;0.93;max
14/10/2016;15:20;0.23;min
14/10/2016;21:25;0.92;max
15/10/2016;04:05;0.06;min
15/10/2016;10:20;1.00;max
15/10/2016;16:20;0.03;min
15/10/2016;21:40;0.84;max
16/10/2016;04:10;-0.12;min
16/10/2016;10:40;0.82;max
16/10/2016;16:45;-0.17;min
16/10/2016;22:50;0.59;max
17/10/2016;04:25;-0.11;min
17/10/2016;11:15;0.87;max
17/10/2016;17:50;-0.18;min
17/10/2016;23:40;0.62;max
18/10/2016;04:55;0.03;min
18/10/2016;11:20;0.88;max
18/10/2016;18:20;-0.20;min
19/10/2016;00:25;0.57;max
19/10/2016;05:20;0.14;min
19/10/2016;11:35;0.78;max
19/10/2016;18:50;-0.08;min
20/10/2016;01:20;0.71;max
20/10/2016;06:35;0.32;min
20/10/2016;12:05;0.78;max
20/10/2016;19:30;-0.01;min
21/10/2016;02:15;0.62;max
21/10/2016;06:25;0.33;min
21/10/2016;12:20;0.65;max
21/10/2016;20:35;0.11;min
22/10/2016;04:00;0.55;max
22/10/2016;08:55;0.37;min
22/10/2016;14:25;0.48;max
22/10/2016;22:20;0.19;min
23/10/2016;05:35;0.56;max
23/10/2016;11:10;0.33;min
23/10/2016;17:30;0.57;max
23/10/2016;23:55;0.10;min
24/10/2016;06:45;0.59;max
24/10/2016;11:55;0.31;min
24/10/2016;17:35;0.50;max
25/10/2016;00:45;0.06;min
25/10/2016;08:05;0.67;max
25/10/2016;14:25;0.18;min
25/10/2016;19:50;0.55;max
26/10/2016;01:45;0.03;min
26/10/2016;08:30;0.75;max
26/10/2016;15:05;0.03;min
26/10/2016;20:50;0.55;max
27/10/2016;02:20;0.02;min
27/10/2016;08:50;0.82;max
27/10/2016;15:30;-0.04;min
27/10/2016;21:05;0.58;max
28/10/2016;02:45;-0.01;min
28/10/2016;08:55;0.73;max
28/10/2016;15:35;-0.19;min
28/10/2016;21:45;0.54;max
29/10/2016;03:10;-0.02;min
29/10/2016;09:20;0.68;max
29/10/2016;15:45;-0.24;min
29/10/2016;22:40;0.58;max
30/10/2016;03:45;0.02;min
30/10/2016;09:45;0.73;max
30/10/2016;16:35;-0.20;min
30/10/2016;22:55;0.58;max
31/10/2016;04:15;-0.03;min
31/10/2016;10:15;0.71;max
31/10/2016;16:55;-0.26;min
31/10/2016;23:15;0.49;max
01/11/2016;04:20;0.00;min
01/11/2016;10:30;0.73;max
01/11/2016;17:15;-0.26;min
01/11/2016;23:50;0.54;max
02/11/2016;04:40;0.16;min
02/11/2016;10:50;0.75;max
02/11/2016;17:35;-0.11;min
03/11/2016;00:25;0.68;max
03/11/2016;05:50;0.23;min
03/11/2016;11:35;0.72;max
03/11/2016;18:05;0.00;min
04/11/2016;00:45;0.61;max
04/11/2016;06:05;0.19;min
04/11/2016;12:05;0.67;max
04/11/2016;18:25;0.06;min
05/11/2016;01:15;0.57;max
05/11/2016;06:25;0.30;min
05/11/2016;12:50;0.87;max
05/11/2016;20:40;0.38;min
06/11/2016;02:05;0.78;max
06/11/2016;06:50;0.53;min
06/11/2016;13:05;0.94;max
06/11/2016;21:25;0.34;min
07/11/2016;02:10;0.70;max
07/11/2016;08:05;0.48;min
07/11/2016;14:25;0.73;max
07/11/2016;20:55;0.35;min
08/11/2016;06:35;0.78;max
08/11/2016;12:45;0.49;min
08/11/2016;17:30;0.66;max
08/11/2016;23:45;0.23;min
09/11/2016;07:05;0.92;max
09/11/2016;13:30;0.30;min
09/11/2016;18:20;0.68;max
10/11/2016;00:00;0.24;min
10/11/2016;07:20;0.99;max
10/11/2016;14:10;0.24;min
10/11/2016;19:55;0.74;max
11/11/2016;01:10;0.31;min
11/11/2016;08:10;0.99;max
11/11/2016;15:05;0.25;min
11/11/2016;20:45;0.93;max
12/11/2016;02:25;0.26;min
12/11/2016;09:20;0.97;max
12/11/2016;15:40;0.13;min
12/11/2016;21:10;0.75;max
13/11/2016;02:55;0.00;min
13/11/2016;10:15;1.05;max
13/11/2016;16:50;-0.01;min
13/11/2016;22:10;0.70;max
14/11/2016;03:20;0.10;min
14/11/2016;10:15;1.08;max
14/11/2016;17:15;-0.24;min
14/11/2016;23:10;0.56;max
15/11/2016;03:50;0.10;min
15/11/2016;10:30;0.91;max
15/11/2016;17:35;-0.38;min
16/11/2016;00:05;0.59;max
16/11/2016;04:50;0.13;min
16/11/2016;10:40;0.77;max
16/11/2016;17:50;-0.38;min
17/11/2016;00:40;0.62;max
17/11/2016;05:40;0.19;min
17/11/2016;11:10;0.67;max
17/11/2016;18:15;-0.23;min
18/11/2016;01:25;0.62;max
18/11/2016;06:30;0.24;min
18/11/2016;12:00;0.72;max
18/11/2016;18:50;0.01;min
19/11/2016;02:00;0.68;max
19/11/2016;07:05;0.36;min
19/11/2016;12:40;0.79;max
19/11/2016;20:20;0.15;min
20/11/2016;01:50;0.52;max
20/11/2016;07:05;0.31;min
20/11/2016;12:30;0.53;max
20/11/2016;21:50;0.09;min
21/11/2016;05:30;0.55;max
21/11/2016;11:20;0.38;min
21/11/2016;15:10;0.45;max
21/11/2016;22:40;0.08;min
22/11/2016;06:10;0.67;max
22/11/2016;13:40;0.32;min
22/11/2016;17:45;0.37;max
22/11/2016;23:35;0.12;min
23/11/2016;07:05;0.69;max
23/11/2016;13:55;0.14;min
23/11/2016;19:25;0.44;max
24/11/2016;00:25;0.13;min
24/11/2016;07:40;0.73;max
24/11/2016;14:05;0.07;min
24/11/2016;20:05;0.57;max
25/11/2016;01:40;0.20;min
25/11/2016;07:40;0.85;max
25/11/2016;15:00;0.06;min
25/11/2016;21:05;0.67;max
26/11/2016;01:55;0.28;min
26/11/2016;07:45;0.85;max
26/11/2016;15:30;-0.04;min
26/11/2016;21:35;0.67;max
27/11/2016;02:50;0.29;min
27/11/2016;08:35;0.82;max
27/11/2016;15:50;-0.04;min
27/11/2016;22:25;0.75;max
28/11/2016;03:25;0.24;min
28/11/2016;09:50;0.91;max
28/11/2016;16:15;0.04;min
28/11/2016;22:25;0.84;max
29/11/2016;04:35;0.16;min
29/11/2016;09:55;0.74;max
29/11/2016;16:30;-0.11;min
29/11/2016;23:00;0.55;max
30/11/2016;04:40;-0.02;min
30/11/2016;10:35;0.67;max
30/11/2016;17:00;-0.18;min
01/12/2016;00:10;0.55;max
01/12/2016;05:00;0.13;min
01/12/2016;10:55;0.75;max
01/12/2016;18:00;-0.20;min
02/12/2016;00:35;0.60;max
02/12/2016;05:15;0.25;min
02/12/2016;11:10;0.83;max
02/12/2016;18:20;-0.12;min
03/12/2016;01:20;0.65;max
03/12/2016;06:00;0.35;min
03/12/2016;11:45;0.79;max
03/12/2016;18:55;-0.14;min
04/12/2016;01:45;0.53;max
04/12/2016;06:35;0.26;min
04/12/2016;12:05;0.60;max
04/12/2016;19:30;-0.19;min
05/12/2016;03:00;0.48;max
05/12/2016;08:15;0.21;min
05/12/2016;13:00;0.46;max
05/12/2016;19:35;-0.14;min
06/12/2016;03:50;0.49;max
06/12/2016;09:30;0.21;min
06/12/2016;13:30;0.33;max
06/12/2016;20:45;-0.12;min
07/12/2016;04:50;0.43;max
07/12/2016;12:15;0.11;min
07/12/2016;15:35;0.18;max
07/12/2016;22:30;-0.11;min
08/12/2016;06:20;0.47;max
08/12/2016;13:20;-0.03;min
08/12/2016;18:15;0.17;max
08/12/2016;23:50;-0.14;min
09/12/2016;06:55;0.57;max
09/12/2016;14:20;-0.23;min
09/12/2016;19:25;0.22;max
10/12/2016;00:20;-0.18;min
10/12/2016;07:25;0.56;max
10/12/2016;14:45;-0.37;min
10/12/2016;20:35;0.26;max
11/12/2016;01:25;-0.09;min
11/12/2016;08:15;0.63;max
11/12/2016;15:20;-0.39;min
11/12/2016;21:35;0.41;max
12/12/2016;02:35;-0.05;min
12/12/2016;08:55;0.62;max
12/12/2016;15:45;-0.47;min
12/12/2016;21:55;0.43;max
13/12/2016;03:35;-0.12;min
13/12/2016;09:40;0.59;max
13/12/2016;16:40;-0.51;min
13/12/2016;23:05;0.42;max
14/12/2016;04:05;-0.06;min
14/12/2016;10:20;0.70;max
14/12/2016;17:20;-0.46;min
14/12/2016;23:50;0.48;max
15/12/2016;04:55;-0.01;min
15/12/2016;10:45;0.62;max
15/12/2016;17:50;-0.53;min
16/12/2016;00:35;0.46;max
16/12/2016;05:35;0.01;min
16/12/2016;11:15;0.56;max
16/12/2016;18:40;-0.41;min
17/12/2016;01:25;0.46;max
17/12/2016;06:45;0.02;min
17/12/2016;11:50;0.44;max
17/12/2016;19:10;-0.45;min
18/12/2016;01:50;0.45;max
18/12/2016;07:15;0.00;min
18/12/2016;12:15;0.35;max
18/12/2016;18:55;-0.34;min
19/12/2016;02:50;0.43;max
19/12/2016;08:15;0.01;min
19/12/2016;12:45;0.22;max
19/12/2016;19:55;-0.22;min
20/12/2016;03:30;0.42;max
20/12/2016;08:55;0.06;min
20/12/2016;12:40;0.23;max
20/12/2016;22:05;-0.04;min
21/12/2016;04:40;0.35;max
21/12/2016;11:25;-0.10;min
21/12/2016;16:40;0.10;max
21/12/2016;21:55;-0.12;min
22/12/2016;05:45;0.35;max
22/12/2016;12:40;-0.07;min
22/12/2016;18:55;0.11;max
22/12/2016;23:35;-0.03;min
23/12/2016;06:25;0.45;max
23/12/2016;14:30;-0.17;min
23/12/2016;20:20;0.15;max
24/12/2016;00:30;-0.03;min
24/12/2016;07:20;0.47;max
24/12/2016;14:55;-0.26;min
24/12/2016;21:35;0.26;max
25/12/2016;01:45;0.02;min
25/12/2016;07:55;0.56;max
25/12/2016;15:45;-0.32;min
25/12/2016;21:50;0.31;max
26/12/2016;02:30;0.01;min
26/12/2016;08:20;0.52;max
26/12/2016;15:25;-0.37;min
26/12/2016;22:20;0.37;max
27/12/2016;03:20;0.03;min
27/12/2016;08:50;0.53;max
27/12/2016;16:20;-0.44;min
27/12/2016;23:30;0.41;max
28/12/2016;04:30;0.00;min
28/12/2016;09:20;0.35;max
28/12/2016;16:15;-0.61;min
29/12/2016;00:15;0.49;max
29/12/2016;05:35;-0.09;min
29/12/2016;09:45;0.36;max
29/12/2016;16:50;-0.66;min
29/12/2016;23:20;0.30;max
30/12/2016;05:05;-0.24;min
30/12/2016;10:45;0.31;max
30/12/2016;17:10;-0.58;min
31/12/2016;00:00;0.28;max
31/12/2016;05:15;-0.18;min
31/12/2016;11:05;0.38;max
31/12/2016;17:55;-0.53;min
