"Data;Ora;Valore;Tipo;ID staz"
"1985-01-01;7:05;52;max;00251"
"1985-01-01;14:15;-12;min;00251"
"1985-01-01;20:30;17;max;00251"
"1985-01-01;23:35;14;min;00251"
"1985-01-02;7:10;63;max;00251"
"1985-01-02;14:45;-10;min;00251"
"1985-01-02;21:15;36;max;00251"
"1985-01-03;1:35;22;min;00251"
"1985-01-03;8:10;68;max;00251"
"1985-01-03;15:20;-12;min;00251"
"1985-01-03;21:20;54;max;00251"
"1985-01-04;2:15;20;min;00251"
"1985-01-04;8:45;79;max;00251"
"1985-01-04;15:45;-7;min;00251"
"1985-01-04;22:45;57;max;00251"
"1985-01-05;2:10;41;min;00251"
"1985-01-05;8:55;86;max;00251"
"1985-01-05;16:50;-20;min;00251"
"1985-01-05;22:50;56;max;00251"
"1985-01-06;3:20;24;min;00251"
"1985-01-06;9:35;91;max;00251"
"1985-01-06;17:10;-25;min;00251"
"1985-01-06;23:30;52;max;00251"
"1985-01-07;4:25;32;min;00251"
"1985-01-07;10:25;91;max;00251"
"1985-01-07;18:05;-24;min;00251"
"1985-01-08;0:15;63;max;00251"
"1985-01-08;5:05;29;min;00251"
"1985-01-08;10:50;79;max;00251"
"1985-01-08;18:00;-21;min;00251"
"1985-01-09;1:20;70;max;00251"
"1985-01-09;6:05;29;min;00251"
"1985-01-09;12:15;86;max;00251"
"1985-01-09;19:05;-7;min;00251"
"1985-01-10;1:10;57;max;00251"
"1985-01-10;6:45;25;min;00251"
"1985-01-10;12:25;68;max;00251"
"1985-01-10;19:40;-28;min;00251"
"1985-01-11;2:20;59;max;00251"
"1985-01-11;7:30;22;min;00251"
"1985-01-11;12:25;58;max;00251"
"1985-01-11;20:00;-37;min;00251"
"1985-01-12;3:20;63;max;00251"
"1985-01-12;8:45;14;min;00251"
"1985-01-12;12:50;38;max;00251"
"1985-01-12;19:45;-22;min;00251"
"1985-01-13;3:40;63;max;00251"
"1985-01-13;10:15;12;min;00251"
"1985-01-13;14:00;22;max;00251"
"1985-01-13;19:50;-1;min;00251"
"1985-01-14;4:40;75;max;00251"
"1985-01-14;12:35;23;min;00251"
"1985-01-14;18:50;31;max;00251"
"1985-01-14;22:50;23;min;00251"
"1985-01-15;5:45;70;max;00251"
"1985-01-15;13:15;8;min;00251"
"1985-01-15;20:55;57;max;00251"
"1985-01-16;0:50;48;min;00251"
"1985-01-16;5:50;68;max;00251"
"1985-01-16;14:45;11;min;00251"
"1985-01-16;21:05;54;max;00251"
"1985-01-17;2:40;23;min;00251"
"1985-01-17;8:00;52;max;00251"
"1985-01-17;15:30;-21;min;00251"
"1985-01-17;21:05;38;max;00251"
"1985-01-18;2:25;1;min;00251"
"1985-01-18;8:40;78;max;00251"
"1985-01-18;15:55;-20;min;00251"
"1985-01-18;22:20;48;max;00251"
"1985-01-19;2:25;25;min;00251"
"1985-01-19;9:00;91;max;00251"
"1985-01-19;17:00;-26;min;00251"
"1985-01-20;0:10;55;max;00251"
"1985-01-20;4:10;39;min;00251"
"1985-01-20;9:30;83;max;00251"
"1985-01-20;17:10;-39;min;00251"
"1985-01-21;0:25;65;max;00251"
"1985-01-21;5:05;31;min;00251"
"1985-01-21;10:10;75;max;00251"
"1985-01-21;17:25;-40;min;00251"
"1985-01-22;0:35;78;max;00251"
"1985-01-22;5:20;32;min;00251"
"1985-01-22;10:35;84;max;00251"
"1985-01-22;17:40;-16;min;00251"
"1985-01-23;0:25;81;max;00251"
"1985-01-23;5:35;37;min;00251"
"1985-01-23;11:20;86;max;00251"
"1985-01-23;18:00;1;min;00251"
"1985-01-24;1:05;89;max;00251"
"1985-01-24;6:40;41;min;00251"
"1985-01-24;12:00;91;max;00251"
"1985-01-24;18:40;8;min;00251"
"1985-01-25;1:00;68;max;00251"
"1985-01-25;7:00;12;min;00251"
"1985-01-25;12:40;79;max;00251"
"1985-01-25;19:35;-9;min;00251"
"1985-01-26;1:55;59;max;00251"
"1985-01-26;6:55;20;min;00251"
"1985-01-26;12:55;67;max;00251"
"1985-01-26;19:00;3;min;00251"
"1985-01-27;1:45;70;max;00251"
"1985-01-27;8:45;36;min;00251"
"1985-01-27;12:25;46;max;00251"
"1985-01-27;18:45;1;min;00251"
"1985-01-28;3:15;50;max;00251"
"1985-01-28;10:35;23;min;00251"
"1985-01-28;14:00;27;max;00251"
"1985-01-28;20:40;11;min;00251"
"1985-01-29;4:00;51;max;00251"
"1985-01-29;13:10;11;min;00251"
"1985-01-29;17:00;14;max;00251"
"1985-01-29;20:55;11;min;00251"
"1985-01-30;5:00;46;max;00251"
"1985-01-30;13:00;2;min;00251"
"1985-01-30;20:10;17;max;00251"
"1985-01-30;22:50;14;min;00251"
"1985-01-31;5:05;33;max;00251"
"1985-01-31;14:15;-12;min;00251"
"1985-01-31;21:05;27;max;00251"
"1985-02-01;1:30;20;min;00251"
"1985-02-01;7:20;55;max;00251"
"1985-02-01;15:40;-23;min;00251"
"1985-02-01;22:15;33;max;00251"
"1985-02-02;2:15;20;min;00251"
"1985-02-02;7:40;65;max;00251"
"1985-02-02;15:40;-39;min;00251"
"1985-02-02;22:20;52;max;00251"
"1985-02-03;2:45;27;min;00251"
"1985-02-03;7:55;68;max;00251"
"1985-02-03;15:45;-52;min;00251"
"1985-02-03;22:50;52;max;00251"
"1985-02-04;4:10;17;min;00251"
"1985-02-04;8:40;43;max;00251"
"1985-02-04;16:20;-56;min;00251"
"1985-02-04;23:20;43;max;00251"
"1985-02-05;4:45;-5;min;00251"
"1985-02-05;10:25;49;max;00251"
"1985-02-05;17:10;-49;min;00251"
"1985-02-05;23:50;52;max;00251"
"1985-02-06;5:10;-10;min;00251"
"1985-02-06;11:00;62;max;00251"
"1985-02-06;17:45;-47;min;00251"
"1985-02-07;0:10;52;max;00251"
"1985-02-07;5:45;-12;min;00251"
"1985-02-07;11:25;54;max;00251"
"1985-02-07;18:20;-52;min;00251"
"1985-02-08;1:00;51;max;00251"
"1985-02-08;6:20;-8;min;00251"
"1985-02-08;12:10;49;max;00251"
