data;ora solare;valore;tipo;;
08/07/2013;05:00;-0.26;min;;
08/07/2013;11:15;0.64;max;;
08/07/2013;16:55;0.08;min;;
08/07/2013;22:35;0.68;max;;
09/07/2013;05:20;-0.24;min;;
09/07/2013;11:40;0.61;max;;
09/07/2013;17:25;0.07;min;;
09/07/2013;23:00;0.70;max;;
10/07/2013;05:25;-0.23;min;;
10/07/2013;12:20;0.60;max;;
10/07/2013;17:40;0.12;min;;
10/07/2013;23:35;0.72;max;;
11/07/2013;06:15;-0.19;min;;
11/07/2013;12:55;0.62;max;;
11/07/2013;18:00;0.23;min;;
11/07/2013;23:30;0.75;max;;
12/07/2013;06:50;-0.18;min;;
12/07/2013;13:45;0.66;max;;
12/07/2013;18:55;0.24;min;;
12/07/2013;23:55;0.61;max;;
13/07/2013;07:00;-0.11;min;;
13/07/2013;14:15;0.69;max;;
13/07/2013;20:10;0.23;min;;
14/07/2013;00:35;0.46;max;;
14/07/2013;07:35;-0.10;min;;
14/07/2013;15:05;0.66;max;;
14/07/2013;21:30;0.12;min;;
15/07/2013;01:45;0.33;max;;
15/07/2013;07:35;0.02;min;;
15/07/2013;15:25;0.66;max;;
15/07/2013;23:05;0.07;min;;
16/07/2013;04:00;0.28;max;;
16/07/2013;08:15;0.17;min;;
16/07/2013;16:05;0.63;max;;
16/07/2013;23:30;-0.03;min;;
17/07/2013;07:05;0.36;max;;
17/07/2013;11:05;0.29;min;;
17/07/2013;16:55;0.56;max;;
18/07/2013;01:05;-0.08;min;;
18/07/2013;08:55;0.47;max;;
18/07/2013;12:50;0.22;min;;
18/07/2013;18:40;0.61;max;;
19/07/2013;02:25;-0.11;min;;
19/07/2013;08:50;0.49;max;;
19/07/2013;13:50;0.13;min;;
19/07/2013;20:00;0.71;max;;
20/07/2013;03:25;-0.19;min;;
20/07/2013;09:45;0.49;max;;
20/07/2013;14:40;0.13;min;;
20/07/2013;20:45;0.78;max;;
21/07/2013;04:00;-0.30;min;;
21/07/2013;11:00;0.57;max;;
21/07/2013;15:40;0.14;min;;
21/07/2013;21:45;0.81;max;;
22/07/2013;04:45;-0.37;min;;
22/07/2013;11:25;0.64;max;;
22/07/2013;16:40;0.14;min;;
22/07/2013;22:25;0.80;max;;
23/07/2013;05:00;-0.37;min;;
23/07/2013;12:05;0.70;max;;
23/07/2013;17:25;0.13;min;;
23/07/2013;22:45;0.73;max;;
24/07/2013;05:35;-0.28;min;;
24/07/2013;12:25;0.72;max;;
24/07/2013;18:15;0.13;min;;
24/07/2013;23:40;0.66;max;;
25/07/2013;06:35;-0.25;min;;
25/07/2013;13:10;0.69;max;;
25/07/2013;19:00;0.07;min;;
26/07/2013;00:25;0.61;max;;
26/07/2013;06:45;-0.23;min;;
26/07/2013;13:45;0.66;max;;
26/07/2013;19:15;0.03;min;;
27/07/2013;00:40;0.54;max;;
27/07/2013;06:55;-0.14;min;;
27/07/2013;14:00;0.63;max;;
27/07/2013;19:55;0.15;min;;
28/07/2013;01:15;0.47;max;;
28/07/2013;07:15;-0.03;min;;
28/07/2013;14:45;0.65;max;;
28/07/2013;21:00;0.23;min;;
29/07/2013;01:55;0.39;max;;
29/07/2013;07:25;0.10;min;;
29/07/2013;17:30;0.62;max;;
29/07/2013;23:45;0.14;min;;
30/07/2013;03:45;0.22;max;;
30/07/2013;07:30;0.08;min;;
30/07/2013;16:35;0.48;max;;
31/07/2013;00:45;0.03;min;;
31/07/2013;09:25;0.36;max;;
31/07/2013;12:40;0.29;min;;
31/07/2013;18:15;0.48;max;;
01/08/2013;01:35;-0.10;min;;
01/08/2013;08:45;0.48;max;;
01/08/2013;13:30;0.27;min;;
01/08/2013;18:50;0.49;max;;
02/08/2013;02:00;-0.09;min;;
02/08/2013;09:00;0.53;max;;
02/08/2013;14:20;0.25;min;;
02/08/2013;20:05;0.56;max;;
03/08/2013;02:50;-0.05;min;;
03/08/2013;09:45;0.55;max;;
03/08/2013;14:45;0.18;min;;
03/08/2013;21:05;0.67;max;;
04/08/2013;03:45;-0.12;min;;
04/08/2013;10:00;0.55;max;;
04/08/2013;15:15;0.12;min;;
04/08/2013;21:25;0.74;max;;
05/08/2013;04:15;-0.18;min;;
05/08/2013;10:25;0.56;max;;
05/08/2013;15:35;0.13;min;;
05/08/2013;21:45;0.74;max;;
06/08/2013;04:45;-0.24;min;;
06/08/2013;11:10;0.61;max;;
06/08/2013;16:15;0.14;min;;
06/08/2013;22:20;0.76;max;;
07/08/2013;05:00;-0.23;min;;
07/08/2013;11:40;0.68;max;;
07/08/2013;17:25;0.14;min;;
07/08/2013;22:45;0.73;max;;
08/08/2013;05:25;-0.17;min;;
08/08/2013;11:50;0.78;max;;
08/08/2013;17:50;0.11;min;;
08/08/2013;23:10;0.64;max;;
09/08/2013;05:45;-0.26;min;;
09/08/2013;12:45;0.68;max;;
09/08/2013;18:10;0.10;min;;
09/08/2013;23:45;0.68;max;;
10/08/2013;06:25;-0.29;min;;
10/08/2013;12:45;0.73;max;;
10/08/2013;18:50;0.01;min;;
11/08/2013;00:15;0.67;max;;
11/08/2013;06:45;-0.11;min;;
11/08/2013;13:15;0.68;max;;
11/08/2013;18:55;0.08;min;;
12/08/2013;00:25;0.47;max;;
12/08/2013;06:50;0.01;min;;
12/08/2013;13:40;0.70;max;;
12/08/2013;20:35;0.15;min;;
13/08/2013;01:55;0.45;max;;
13/08/2013;07:55;0.15;min;;
13/08/2013;14:50;0.73;max;;
13/08/2013;21:30;0.12;min;;
14/08/2013;03:10;0.42;max;;
14/08/2013;08:35;0.21;min;;
14/08/2013;15:15;0.64;max;;
14/08/2013;23:25;0.08;min;;
15/08/2013;07:05;0.41;max;;
15/08/2013;10:35;0.30;min;;
15/08/2013;16:20;0.61;max;;
16/08/2013;01:30;-0.06;min;;
16/08/2013;08:55;0.46;max;;
16/08/2013;13:15;0.33;min;;
16/08/2013;18:50;0.62;max;;
17/08/2013;02:15;-0.16;min;;
17/08/2013;09:25;0.56;max;;
17/08/2013;14:15;0.24;min;;
17/08/2013;19:45;0.64;max;;
18/08/2013;03:05;-0.18;min;;
18/08/2013;09:50;0.64;max;;
18/08/2013;15:00;0.12;min;;
18/08/2013;20:55;0.71;max;;
19/08/2013;03:35;-0.21;min;;
19/08/2013;10:15;0.62;max;;
19/08/2013;15:45;0.06;min;;
19/08/2013;21:50;0.79;max;;
20/08/2013;04:25;-0.35;min;;
20/08/2013;11:25;0.55;max;;
20/08/2013;16:40;-0.07;min;;
20/08/2013;22:30;0.80;max;;
21/08/2013;05:10;-0.37;min;;
21/08/2013;11:30;0.68;max;;
21/08/2013;17:25;-0.05;min;;
21/08/2013;22:55;0.68;max;;
22/08/2013;05:05;-0.38;min;;
22/08/2013;12:15;0.76;max;;
22/08/2013;18:05;0.03;min;;
22/08/2013;23:25;0.60;max;;
23/08/2013;05:25;-0.26;min;;
23/08/2013;12:40;0.80;max;;
23/08/2013;18:45;0.00;min;;
23/08/2013;23:55;0.56;max;;
24/08/2013;05:55;-0.12;min;;
24/08/2013;12:50;0.78;max;;
24/08/2013;19:10;0.01;min;;
25/08/2013;00:15;0.64;max;;
25/08/2013;06:30;0.04;min;;
25/08/2013;12:55;0.83;max;;
25/08/2013;20:00;0.12;min;;
26/08/2013;01:40;0.64;max;;
26/08/2013;06:35;0.12;min;;
26/08/2013;13:10;0.68;max;;
26/08/2013;20:05;0.12;min;;
27/08/2013;01:20;0.53;max;;
27/08/2013;06:55;0.16;min;;
27/08/2013;14:00;0.68;max;;
28/08/2013;01:20;0.26;min;;
28/08/2013;04:20;0.34;max;;
28/08/2013;08:10;0.29;min;;
28/08/2013;14:40;0.65;max;;
28/08/2013;23:40;0.14;min;;
29/08/2013;16:00;0.57;max;;
30/08/2013;01:10;0.01;min;;
30/08/2013;09:55;0.49;max;;
30/08/2013;13:30;0.40;min;;
30/08/2013;18:00;0.54;max;;
31/08/2013;01:55;-0.13;min;;
31/08/2013;09:05;0.55;max;;
31/08/2013;13:45;0.28;min;;
31/08/2013;18:55;0.53;max;;
01/09/2013;02:25;-0.16;min;;
01/09/2013;09:45;0.55;max;;
01/09/2013;14:50;0.21;min;;
01/09/2013;20:15;0.56;max;;
02/09/2013;02:55;-0.18;min;;
02/09/2013;09:35;0.59;max;;
02/09/2013;15:00;0.14;min;;
02/09/2013;20:50;0.53;max;;
03/09/2013;03:50;-0.19;min;;
03/09/2013;10:30;0.58;max;;
03/09/2013;16:00;-0.02;min;;
03/09/2013;21:45;0.56;max;;
04/09/2013;04:10;-0.31;min;;
04/09/2013;10:35;0.60;max;;
04/09/2013;16:30;-0.07;min;;
04/09/2013;22:10;0.57;max;;
05/09/2013;04:25;-0.31;min;;
05/09/2013;10:45;0.67;max;;
05/09/2013;16:50;-0.11;min;;
05/09/2013;22:45;0.60;max;;
06/09/2013;04:50;-0.25;min;;
06/09/2013;11:10;0.67;max;;
06/09/2013;17:10;-0.11;min;;
06/09/2013;23:20;0.60;max;;
07/09/2013;05:15;-0.18;min;;
07/09/2013;11:45;0.68;max;;
07/09/2013;17:45;-0.14;min;;
07/09/2013;23:40;0.56;max;;
08/09/2013;05:55;-0.16;min;;
08/09/2013;12:15;0.68;max;;
08/09/2013;18:15;-0.10;min;;
09/09/2013;00:05;0.56;max;;
09/09/2013;06:00;-0.05;min;;
09/09/2013;12:10;0.74;max;;
09/09/2013;19:10;-0.01;min;;
10/09/2013;00:50;0.49;max;;
10/09/2013;06:20;0.02;min;;
10/09/2013;13:10;0.70;max;;
10/09/2013;19:50;0.12;min;;
11/09/2013;00:20;0.40;max;;
11/09/2013;07:05;0.17;min;;
11/09/2013;13:00;0.61;max;;
11/09/2013;20:40;0.04;min;;
12/09/2013;01:35;0.42;max;;
12/09/2013;07:40;0.21;min;;
12/09/2013;15:25;0.60;max;;
12/09/2013;23:50;0.11;min;;
13/09/2013;05:55;0.32;max;;
13/09/2013;09:40;0.24;min;;
13/09/2013;16:00;0.60;max;;
14/09/2013;00:50;-0.06;min;;
14/09/2013;09:15;0.48;max;;
14/09/2013;13:00;0.34;min;;
14/09/2013;17:55;0.60;max;;
15/09/2013;02:00;-0.14;min;;
15/09/2013;09:20;0.62;max;;
15/09/2013;14:40;0.23;min;;
15/09/2013;19:55;0.66;max;;
16/09/2013;02:45;-0.16;min;;
16/09/2013;09:15;0.69;max;;
16/09/2013;15:10;0.04;min;;
16/09/2013;20:45;0.75;max;;
17/09/2013;03:00;-0.02;min;;
17/09/2013;09:35;0.83;max;;
17/09/2013;16:00;0.03;min;;
17/09/2013;21:30;0.72;max;;
18/09/2013;03:10;-0.08;min;;
18/09/2013;10:30;0.80;max;;
18/09/2013;16:30;0.06;min;;
18/09/2013;22:15;0.80;max;;
19/09/2013;04:40;0.00;min;;
19/09/2013;10:55;0.83;max;;
19/09/2013;17:05;-0.01;min;;
19/09/2013;22:55;0.80;max;;
20/09/2013;04:45;-0.03;min;;
20/09/2013;11:10;0.84;max;;
20/09/2013;17:45;-0.05;min;;
20/09/2013;23:15;0.71;max;;
21/09/2013;05:15;-0.04;min;;
21/09/2013;11:40;0.76;max;;
21/09/2013;17:50;-0.12;min;;
22/09/2013;00:00;0.61;max;;
22/09/2013;05:45;-0.03;min;;
22/09/2013;11:50;0.72;max;;
22/09/2013;18:55;-0.14;min;;
23/09/2013;00:30;0.47;max;;
23/09/2013;05:55;-0.02;min;;
23/09/2013;12:10;0.69;max;;
23/09/2013;19:00;-0.12;min;;
24/09/2013;00:55;0.46;max;;
24/09/2013;05:40;0.12;min;;
24/09/2013;12:10;0.64;max;;
24/09/2013;19:10;0.02;min;;
25/09/2013;02:00;0.48;max;;
25/09/2013;06:50;0.26;min;;
25/09/2013;12:50;0.62;max;;
25/09/2013;20:10;0.16;min;;
26/09/2013;02:15;0.47;max;;
26/09/2013;07:55;0.26;min;;
26/09/2013;13:35;0.53;max;;
26/09/2013;21:05;0.25;min;;
27/09/2013;03:00;0.38;max;;
27/09/2013;08:15;0.27;min;;
27/09/2013;16:10;0.51;max;;
28/09/2013;00:25;0.16;min;;
28/09/2013;08:40;0.46;max;;
28/09/2013;12:35;0.40;min;;
28/09/2013;17:55;0.57;max;;
29/09/2013;01:10;0.11;min;;
29/09/2013;09:05;0.68;max;;
29/09/2013;13:45;0.48;min;;
29/09/2013;19:10;0.70;max;;
30/09/2013;01:50;0.10;min;;
30/09/2013;09:15;0.81;max;;
30/09/2013;14:55;0.44;min;;
30/09/2013;19:45;0.73;max;;
01/10/2013;02:30;-0.01;min;;
01/10/2013;09:30;0.84;max;;
01/10/2013;15:20;0.26;min;;
01/10/2013;20:30;0.69;max;;
02/10/2013;02:40;0.04;min;;
02/10/2013;09:35;0.89;max;;
02/10/2013;16:00;0.11;min;;
02/10/2013;21:40;0.64;max;;
03/10/2013;03:15;0.05;min;;
03/10/2013;09:45;0.87;max;;
03/10/2013;16:15;-0.07;min;;
03/10/2013;22:15;0.67;max;;
04/10/2013;03:50;0.02;min;;
04/10/2013;10:10;0.82;max;;
04/10/2013;16:40;-0.14;min;;
04/10/2013;22:35;0.67;max;;
05/10/2013;04:20;0.02;min;;
05/10/2013;10:55;0.85;max;;
05/10/2013;16:50;-0.02;min;;
05/10/2013;23:10;0.80;max;;
06/10/2013;04:55;0.12;min;;
06/10/2013;11:05;0.96;max;;
06/10/2013;18:05;0.08;min;;
07/10/2013;00:00;0.79;max;;
07/10/2013;05:35;0.15;min;;
07/10/2013;11:55;0.98;max;;
07/10/2013;18:40;0.04;min;;
08/10/2013;00:30;0.68;max;;
08/10/2013;05:55;0.16;min;;
08/10/2013;12:10;0.89;max;;
08/10/2013;19:00;-0.04;min;;
09/10/2013;01:25;0.58;max;;
09/10/2013;06:10;0.18;min;;
09/10/2013;12:15;0.84;max;;
09/10/2013;19:25;-0.01;min;;
10/10/2013;02:20;0.54;max;;
10/10/2013;06:30;0.40;min;;
10/10/2013;13:35;0.77;max;;
10/10/2013;19:55;0.38;min;;
11/10/2013;02:50;0.84;max;;
11/10/2013;11:00;0.37;min;;
11/10/2013;13:30;0.53;max;;
11/10/2013;22:00;0.17;min;;
12/10/2013;04:40;0.69;max;;
12/10/2013;11:35;0.31;min;;
12/10/2013;16:35;0.58;max;;
12/10/2013;22:55;0.14;min;;
13/10/2013;07:35;0.53;max;;
13/10/2013;12:20;0.28;min;;
13/10/2013;17:15;0.55;max;;
14/10/2013;01:35;-0.05;min;;
14/10/2013;08:35;0.64;max;;
14/10/2013;14:35;0.18;min;;
14/10/2013;19:15;0.54;max;;
15/10/2013;02:05;-0.08;min;;
15/10/2013;09:05;0.79;max;;
15/10/2013;15:10;0.07;min;;
15/10/2013;20:30;0.61;max;;
16/10/2013;02:10;0.00;min;;
16/10/2013;09:15;0.87;max;;
16/10/2013;15:45;-0.04;min;;
16/10/2013;21:15;0.59;max;;
17/10/2013;02:45;-0.05;min;;
17/10/2013;09:25;0.77;max;;
17/10/2013;15:55;-0.22;min;;
17/10/2013;22:00;0.59;max;;
18/10/2013;03:25;0.00;min;;
18/10/2013;09:55;0.78;max;;
18/10/2013;16:40;-0.19;min;;
18/10/2013;22:30;0.63;max;;
19/10/2013;04:05;0.02;min;;
19/10/2013;10:15;0.79;max;;
19/10/2013;17:00;-0.15;min;;
19/10/2013;23:15;0.66;max;;
20/10/2013;04:45;0.07;min;;
20/10/2013;10:55;0.75;max;;
20/10/2013;17:35;-0.13;min;;
21/10/2013;00:05;0.75;max;;
21/10/2013;05:20;0.12;min;;
21/10/2013;11:15;0.78;max;;
21/10/2013;18:00;-0.17;min;;
22/10/2013;00:20;0.63;max;;
22/10/2013;05:30;0.08;min;;
22/10/2013;11:20;0.70;max;;
22/10/2013;18:20;-0.09;min;;
23/10/2013;00:45;0.54;max;;
23/10/2013;05:45;0.16;min;;
23/10/2013;11:55;0.68;max;;
23/10/2013;19:05;0.02;min;;
24/10/2013;02:00;0.59;max;;
24/10/2013;06:30;0.24;min;;
24/10/2013;12:15;0.69;max;;
24/10/2013;19:35;0.01;min;;
25/10/2013;02:10;0.47;max;;
25/10/2013;06:20;0.28;min;;
25/10/2013;12:00;0.55;max;;
25/10/2013;20:25;0.05;min;;
26/10/2013;04:40;0.42;max;;
26/10/2013;07:40;0.40;min;;
26/10/2013;11:55;0.45;max;;
26/10/2013;22:00;0.08;min;;
27/10/2013;06:15;0.51;max;;
27/10/2013;13:45;0.36;min;;
27/10/2013;18:00;0.40;max;;
27/10/2013;23:50;0.19;min;;
28/10/2013;06:35;0.61;max;;
28/10/2013;13:45;0.24;min;;
28/10/2013;18:40;0.48;max;;
29/10/2013;00:50;0.17;min;;
29/10/2013;07:40;0.68;max;;
29/10/2013;13:55;0.20;min;;
29/10/2013;20:05;0.62;max;;
30/10/2013;02:00;0.11;min;;
30/10/2013;08:15;0.71;max;;
30/10/2013;14:30;0.11;min;;
30/10/2013;20:25;0.67;max;;
31/10/2013;02:25;0.02;min;;
31/10/2013;08:50;0.76;max;;
31/10/2013;15:20;0.03;min;;
31/10/2013;21:00;0.59;max;;
01/11/2013;02:50;-0.03;min;;
01/11/2013;09:20;0.81;max;;
01/11/2013;16:10;-0.09;min;;
01/11/2013;21:50;0.58;max;;
02/11/2013;03:10;0.04;min;;
02/11/2013;09:45;0.91;max;;
02/11/2013;16:30;-0.07;min;;
02/11/2013;22:30;0.68;max;;
03/11/2013;03:40;0.12;min;;
03/11/2013;10:10;0.97;max;;
03/11/2013;17:05;0.01;min;;
03/11/2013;23:20;0.77;max;;
04/11/2013;04:45;0.14;min;;
04/11/2013;11:00;0.93;max;;
04/11/2013;17:45;-0.04;min;;
04/11/2013;23:55;0.81;max;;
05/11/2013;05:15;0.33;min;;
05/11/2013;11:10;1.05;max;;
05/11/2013;18:25;-0.04;min;;
06/11/2013;00:30;0.80;max;;
06/11/2013;05:20;0.43;min;;
06/11/2013;11:20;1.01;max;;
06/11/2013;18:40;-0.08;min;;
07/11/2013;02:05;0.73;max;;
07/11/2013;07:00;0.44;min;;
07/11/2013;12:00;0.79;max;;
07/11/2013;19:05;0.01;min;;
08/11/2013;02:35;0.82;max;;
08/11/2013;08:10;0.38;min;;
08/11/2013;13:00;0.71;max;;
08/11/2013;19:45;0.13;min;;
09/11/2013;03:05;0.75;max;;
09/11/2013;07:30;0.55;min;;
09/11/2013;14:05;0.80;max;;
09/11/2013;21:35;0.33;min;;
10/11/2013;04:45;0.67;max;;
10/11/2013;10:05;0.45;min;;
10/11/2013;16:40;0.74;max;;
11/11/2013;00:05;0.33;min;;
11/11/2013;07:05;0.77;max;;
11/11/2013;13:05;0.32;min;;
11/11/2013;19:00;0.94;max;;
12/11/2013;01:05;0.30;min;;
12/11/2013;06:50;0.94;max;;
12/11/2013;13:00;0.28;min;;
12/11/2013;19:10;0.76;max;;
13/11/2013;00:55;0.24;min;;
13/11/2013;08:15;0.77;max;;
13/11/2013;14:35;0.19;min;;
13/11/2013;20:30;0.73;max;;
14/11/2013;02:10;0.21;min;;
14/11/2013;08:50;0.87;max;;
14/11/2013;15:30;0.08;min;;
14/11/2013;21:35;0.73;max;;
15/11/2013;02:30;0.25;min;;
15/11/2013;09:25;1.05;max;;
15/11/2013;16:10;0.08;min;;
15/11/2013;21:55;0.69;max;;
16/11/2013;03:10;0.18;min;;
16/11/2013;09:45;0.97;max;;
16/11/2013;16:40;0.00;min;;
16/11/2013;22:35;0.60;max;;
17/11/2013;03:30;0.24;min;;
17/11/2013;10:00;0.89;max;;
17/11/2013;17:15;-0.15;min;;
17/11/2013;23:15;0.65;max;;
18/11/2013;04:20;0.24;min;;
18/11/2013;10:10;0.84;max;;
18/11/2013;17:40;-0.19;min;;
19/11/2013;00:10;0.78;max;;
19/11/2013;04:15;0.48;min;;
19/11/2013;11:30;1.24;max;;
19/11/2013;17:55;0.21;min;;
20/11/2013;00:10;0.89;max;;
20/11/2013;05:30;0.61;min;;
20/11/2013;11:35;1.07;max;;
20/11/2013;19:20;0.16;min;;
21/11/2013;02:55;0.84;max;;
21/11/2013;06:20;0.62;min;;
21/11/2013;11:40;1.08;max;;
21/11/2013;19:05;0.06;min;;
22/11/2013;02:15;1.00;max;;
22/11/2013;07:25;0.58;min;;
22/11/2013;12:30;0.94;max;;
22/11/2013;18:50;0.07;min;;
23/11/2013;02:55;1.02;max;;
23/11/2013;07:05;0.84;min;;
23/11/2013;12:00;1.06;max;;
23/11/2013;19:40;0.31;min;;
24/11/2013;03:15;0.98;max;;
24/11/2013;09:00;0.68;min;;
24/11/2013;12:20;0.77;max;;
24/11/2013;19:55;0.41;min;;
25/11/2013;04:25;0.84;max;;
25/11/2013;11:50;0.49;min;;
25/11/2013;13:25;0.53;max;;
25/11/2013;22:40;0.21;min;;
26/11/2013;05:30;0.63;max;;
26/11/2013;13:25;0.33;min;;
26/11/2013;17:20;0.46;max;;
27/11/2013;00:00;0.07;min;;
27/11/2013;06:45;0.73;max;;
27/11/2013;13:05;0.26;min;;
27/11/2013;18:55;0.50;max;;
28/11/2013;00:05;0.23;min;;
28/11/2013;07:00;0.74;max;;
28/11/2013;14:30;0.11;min;;
28/11/2013;19:50;0.45;max;;
29/11/2013;01:10;0.13;min;;
29/11/2013;07:55;0.71;max;;
29/11/2013;15:05;-0.13;min;;
29/11/2013;21:20;0.48;max;;
30/11/2013;02:10;0.14;min;;
30/11/2013;08:20;0.83;max;;
30/11/2013;15:50;-0.21;min;;
30/11/2013;21:55;0.49;max;;
01/12/2013;02:50;0.09;min;;
01/12/2013;08:55;0.82;max;;
01/12/2013;16:10;-0.18;min;;
01/12/2013;22:55;0.66;max;;
02/12/2013;03:45;0.31;min;;
02/12/2013;09:45;0.86;max;;
02/12/2013;17:20;-0.20;min;;
02/12/2013;23:45;0.56;max;;
03/12/2013;04:30;0.09;min;;
03/12/2013;10:20;0.76;max;;
03/12/2013;17:45;-0.40;min;;
04/12/2013;00:15;0.54;max;;
04/12/2013;05:20;0.05;min;;
04/12/2013;10:55;0.69;max;;
04/12/2013;17:50;-0.45;min;;
05/12/2013;00:55;0.55;max;;
05/12/2013;05:55;0.08;min;;
05/12/2013;11:30;0.65;max;;
05/12/2013;18:30;-0.36;min;;
06/12/2013;02:15;0.60;max;;
06/12/2013;07:05;0.24;min;;
06/12/2013;12:05;0.68;max;;
06/12/2013;19:15;-0.24;min;;
07/12/2013;02:30;0.60;max;;
07/12/2013;08:25;0.14;min;;
07/12/2013;13:15;0.52;max;;
07/12/2013;19:35;-0.20;min;;
08/12/2013;03:05;0.51;max;;
08/12/2013;08:40;0.12;min;;
08/12/2013;13:25;0.42;max;;
08/12/2013;20:45;-0.14;min;;
09/12/2013;04:40;0.49;max;;
09/12/2013;10:45;0.14;min;;
09/12/2013;14:50;0.26;max;;
09/12/2013;21:20;-0.16;min;;
10/12/2013;04:50;0.47;max;;
10/12/2013;13:00;-0.15;min;;
10/12/2013;17:45;-0.02;max;;
10/12/2013;22:30;-0.19;min;;
11/12/2013;06:30;0.51;max;;
11/12/2013;13:45;-0.22;min;;
11/12/2013;19:15;0.10;max;;
11/12/2013;23:10;-0.03;min;;
12/12/2013;06:40;0.53;max;;
12/12/2013;14:30;-0.37;min;;
12/12/2013;20:45;0.17;max;;
13/12/2013;00:50;-0.04;min;;
13/12/2013;07:20;0.48;max;;
13/12/2013;14:45;-0.37;min;;
13/12/2013;21:45;0.32;max;;
14/12/2013;02:00;0.08;min;;
14/12/2013;08:20;0.54;max;;
14/12/2013;15:30;-0.32;min;;
14/12/2013;22:10;0.47;max;;
15/12/2013;02:55;0.07;min;;
15/12/2013;08:30;0.54;max;;
15/12/2013;16:10;-0.42;min;;
15/12/2013;22:25;0.39;max;;
16/12/2013;03:25;-0.03;min;;
16/12/2013;09:35;0.48;max;;
16/12/2013;16:35;-0.47;min;;
16/12/2013;23:05;0.34;max;;
17/12/2013;04:05;-0.04;min;;
17/12/2013;10:00;0.51;max;;
17/12/2013;17:05;-0.51;min;;
17/12/2013;23:45;0.42;max;;
18/12/2013;04:40;-0.01;min;;
18/12/2013;10:20;0.52;max;;
18/12/2013;17:10;-0.43;min;;
19/12/2013;00:05;0.50;max;;
19/12/2013;05:15;0.07;min;;
19/12/2013;10:55;0.57;max;;
19/12/2013;17:40;-0.28;min;;
20/12/2013;00:45;0.55;max;;
20/12/2013;06:10;0.15;min;;
20/12/2013;11:20;0.55;max;;
20/12/2013;18:30;-0.27;min;;
21/12/2013;01:05;0.48;max;;
21/12/2013;07:00;0.02;min;;
21/12/2013;11:55;0.47;max;;
21/12/2013;19:00;-0.30;min;;
22/12/2013;01:35;0.44;max;;
22/12/2013;06:40;0.04;min;;
22/12/2013;12:05;0.40;max;;
22/12/2013;19:10;-0.31;min;;
23/12/2013;02:25;0.41;max;;
23/12/2013;07:55;0.05;min;;
23/12/2013;12:30;0.34;max;;
23/12/2013;19:30;-0.25;min;;
24/12/2013;03:10;0.43;max;;
24/12/2013;08:55;0.08;min;;
24/12/2013;13:10;0.25;max;;
24/12/2013;19:50;-0.08;min;;
25/12/2013;04:20;0.63;max;;
25/12/2013;10:00;0.28;min;;
25/12/2013;15:25;0.42;max;;
25/12/2013;19:30;0.39;min;;
26/12/2013;06:05;1.15;max;;
26/12/2013;14:10;0.76;min;;
26/12/2013;15:35;0.81;max;;
26/12/2013;23:55;0.29;min;;
27/12/2013;06:00;0.80;max;;
27/12/2013;12:55;0.30;min;;
27/12/2013;17:50;0.53;max;;
27/12/2013;23:50;0.33;min;;
28/12/2013;06:50;0.77;max;;
28/12/2013;15:05;0.00;min;;
28/12/2013;21:25;0.55;max;;
29/12/2013;01:15;0.34;min;;
29/12/2013;08:05;0.88;max;;
29/12/2013;15:45;-0.07;min;;
29/12/2013;21:55;0.62;max;;
30/12/2013;02:35;0.27;min;;
30/12/2013;08:45;0.86;max;;
30/12/2013;16:10;-0.18;min;;
30/12/2013;22:30;0.68;max;;
31/12/2013;03:45;0.21;min;;
31/12/2013;09:25;0.81;max;;
31/12/2013;16:30;-0.22;min;;
31/12/2013;23:05;0.69;max;;
