"Data;Ora;Valore;Tipo;ID staz"
"2005-01-01;1:45;55;max;00251"
"2005-01-01;7:55;6;min;00251"
"2005-01-01;13:20;35;max;00251"
"2005-01-01;19:55;-6;min;00251"
"2005-01-02;2:45;49;max;00251"
"2005-01-02;8:20;7;min;00251"
"2005-01-02;14:00;41;max;00251"
"2005-01-02;20:25;-3;min;00251"
"2005-01-03;3:40;48;max;00251"
"2005-01-03;9:55;9;min;00251"
"2005-01-03;14:55;27;max;00251"
"2005-01-03;21:15;-9;min;00251"
"2005-01-04;4:15;38;max;00251"
"2005-01-04;12:55;0;min;00251"
"2005-01-04;17:05;10;max;00251"
"2005-01-04;23:50;-4;min;00251"
"2005-01-05;5:40;47;max;00251"
"2005-01-05;13:35;-18;min;00251"
"2005-01-05;19:50;19;max;00251"
"2005-01-05;23:55;4;min;00251"
"2005-01-06;6:25;56;max;00251"
"2005-01-06;14:10;-30;min;00251"
"2005-01-06;21:05;20;max;00251"
"2005-01-07;1:30;-3;min;00251"
"2005-01-07;7:15;42;max;00251"
"2005-01-07;15:05;-52;min;00251"
"2005-01-07;21:50;16;max;00251"
"2005-01-08;2:05;-10;min;00251"
"2005-01-08;8:10;44;max;00251"
"2005-01-08;15:50;-65;min;00251"
"2005-01-08;23:05;28;max;00251"
"2005-01-09;3:15;-2;min;00251"
"2005-01-09;8:50;54;max;00251"
"2005-01-09;16:30;-76;min;00251"
"2005-01-09;23:30;33;max;00251"
"2005-01-10;4:25;-10;min;00251"
"2005-01-10;9:50;44;max;00251"
"2005-01-10;16:45;-77;min;00251"
"2005-01-11;0:10;37;max;00251"
"2005-01-11;5:25;-13;min;00251"
"2005-01-11;10:50;46;max;00251"
"2005-01-11;17:35;-73;min;00251"
"2005-01-12;0:35;32;max;00251"
"2005-01-12;5:50;-17;min;00251"
"2005-01-12;11:20;43;max;00251"
"2005-01-12;18:15;-67;min;00251"
"2005-01-13;1:35;33;max;00251"
"2005-01-13;6:30;-13;min;00251"
"2005-01-13;12:05;38;max;00251"
"2005-01-13;19:00;-68;min;00251"
"2005-01-14;2:10;35;max;00251"
"2005-01-14;7:40;-13;min;00251"
"2005-01-14;12:40;28;max;00251"
"2005-01-14;19:00;-60;min;00251"
"2005-01-15;2:45;37;max;00251"
"2005-01-15;8:40;-18;min;00251"
"2005-01-15;13:00;12;max;00251"
"2005-01-15;19:20;-54;min;00251"
"2005-01-16;3:05;33;max;00251"
"2005-01-16;9:40;-19;min;00251"
"2005-01-16;13:00;-4;max;00251"
"2005-01-16;19:05;-38;min;00251"
"2005-01-17;3:35;33;max;00251"
"2005-01-17;12:00;-28;min;00251"
"2005-01-18;4:40;44;max;00251"
"2005-01-18;12:35;-24;min;00251"
"2005-01-19;5:05;73;max;00251"
"2005-01-19;12:55;-2;min;00251"
"2005-01-20;1:55;49;max;00251"
"2005-01-20;14:55;-27;min;00251"
"2005-01-20;22:50;60;max;00251"
"2005-01-21;2:55;33;min;00251"
"2005-01-21;8:05;63;max;00251"
"2005-01-21;15:30;-22;min;00251"
"2005-01-21;21:35;57;max;00251"
"2005-01-22;2:45;25;min;00251"
"2005-01-22;8:20;67;max;00251"
"2005-01-22;15:40;-18;min;00251"
"2005-01-22;22:00;49;max;00251"
"2005-01-23;3:00;9;min;00251"
"2005-01-23;8:55;64;max;00251"
"2005-01-23;16:10;-14;min;00251"
"2005-01-23;22:45;53;max;00251"
"2005-01-24;3:30;24;min;00251"
"2005-01-24;10:05;89;max;00251"
"2005-01-24;18:00;-10;min;00251"
"2005-01-24;23:45;41;max;00251"
"2005-01-25;3:45;13;min;00251"
"2005-01-25;10:50;97;max;00251"
"2005-01-25;18:05;-27;min;00251"
"2005-01-26;1:25;54;max;00251"
"2005-01-26;4:15;38;min;00251"
"2005-01-26;10:15;99;max;00251"
"2005-01-26;18:05;-28;min;00251"
"2005-01-27;1:35;74;max;00251"
"2005-01-27;5:10;53;min;00251"
"2005-01-27;10:35;90;max;00251"
"2005-01-27;18:30;-27;min;00251"
"2005-01-28;1:50;88;max;00251"
"2005-01-28;6:50;36;min;00251"
"2005-01-28;11:40;76;max;00251"
"2005-01-28;18:20;-23;min;00251"
"2005-01-29;1:35;85;max;00251"
"2005-01-29;7:35;22;min;00251"
"2005-01-29;12:35;72;max;00251"
"2005-01-29;18:50;1;min;00251"
"2005-01-30;1:30;79;max;00251"
"2005-01-30;7:30;17;min;00251"
"2005-01-30;12:20;55;max;00251"
"2005-01-30;19:00;-6;min;00251"
"2005-01-31;2:05;59;max;00251"
"2005-01-31;8:10;5;min;00251"
"2005-01-31;12:45;37;max;00251"
"2005-01-31;18:55;-11;min;00251"
"2005-02-01;3:05;71;max;00251"
"2005-02-01;9:40;20;min;00251"
"2005-02-01;13:50;39;max;00251"
"2005-02-01;19:55;2;min;00251"
"2005-02-02;2:55;61;max;00251"
"2005-02-02;11:40;-3;min;00251"
"2005-02-02;16:20;12;max;00251"
"2005-02-02;19:40;7;min;00251"
"2005-02-03;4:10;48;max;00251"
"2005-02-03;12:15;-12;min;00251"
"2005-02-04;4:25;42;max;00251"
"2005-02-04;14:05;-36;min;00251"
"2005-02-04;22:15;36;max;00251"
"2005-02-05;2:20;19;min;00251"
"2005-02-05;6:55;47;max;00251"
"2005-02-05;14:40;-43;min;00251"
"2005-02-05;22:05;41;max;00251"
"2005-02-06;2:45;7;min;00251"
"2005-02-06;7:55;47;max;00251"
"2005-02-06;15:35;-48;min;00251"
"2005-02-06;22:45;40;max;00251"
"2005-02-07;3:40;1;min;00251"
"2005-02-07;9:20;52;max;00251"
"2005-02-07;16:30;-56;min;00251"
"2005-02-07;23:10;40;max;00251"
"2005-02-08;4:35;-12;min;00251"
"2005-02-08;10:00;50;max;00251"
"2005-02-08;17:00;-69;min;00251"
"2005-02-08;23:55;35;max;00251"
"2005-02-09;5:20;-30;min;00251"
"2005-02-09;10:45;40;max;00251"
"2005-02-09;17:15;-79;min;00251"
"2005-02-10;0:40;35;max;00251"
"2005-02-10;5:50;-30;min;00251"
"2005-02-10;11:15;41;max;00251"
"2005-02-10;17:55;-78;min;00251"
"2005-02-11;0:50;36;max;00251"
"2005-02-11;6:15;-28;min;00251"
"2005-02-11;11:35;35;max;00251"
"2005-02-11;18:10;-68;min;00251"
"2005-02-12;1:05;42;max;00251"
"2005-02-12;6:55;-24;min;00251"
"2005-02-12;12:20;26;max;00251"
"2005-02-12;18:20;-48;min;00251"
"2005-02-13;1:50;64;max;00251"
"2005-02-13;7:50;-6;min;00251"
"2005-02-13;12:40;30;max;00251"
"2005-02-13;18:10;-23;min;00251"
"2005-02-14;1:50;63;max;00251"
"2005-02-14;9:05;-2;min;00251"
"2005-02-14;12:50;13;max;00251"
"2005-02-14;16:50;-15;min;00251"
"2005-02-15;2:20;77;max;00251"
"2005-02-15;10:40;-1;min;00251"
"2005-02-15;15:35;18;max;00251"
"2005-02-15;18:40;6;min;00251"
"2005-02-16;2:15;68;max;00251"
"2005-02-16;11:35;-8;min;00251"
"2005-02-17;1:25;43;max;00251"
"2005-02-17;12:45;-10;min;00251"
"2005-02-17;20:45;39;max;00251"
"2005-02-18;1:10;25;min;00251"
"2005-02-18;6:35;33;max;00251"
"2005-02-18;14:00;-10;min;00251"
"2005-02-18;21:35;36;max;00251"
"2005-02-19;2:50;17;min;00251"
"2005-02-19;8:05;41;max;00251"
"2005-02-19;15:00;-12;min;00251"
"2005-02-19;22:25;46;max;00251"
"2005-02-20;3:10;22;min;00251"
"2005-02-20;9:00;58;max;00251"
"2005-02-20;15:40;-13;min;00251"
"2005-02-20;22:30;71;max;00251"
"2005-02-21;3:25;33;min;00251"
"2005-02-21;9:10;83;max;00251"
"2005-02-21;16:10;-16;min;00251"
"2005-02-21;23:05;76;max;00251"
"2005-02-22;4:15;40;min;00251"
"2005-02-22;8:45;67;max;00251"
"2005-02-22;15:35;-24;min;00251"
"2005-02-22;23:00;75;max;00251"
"2005-02-23;4:55;15;min;00251"
"2005-02-23;9:55;51;max;00251"
"2005-02-23;16:25;6;min;00251"
"2005-02-23;22:45;75;max;00251"
"2005-02-24;6:10;-37;min;00251"
"2005-02-24;12:50;70;max;00251"
"2005-02-24;18:20;3;min;00251"
"2005-02-24;23:05;52;max;00251"
"2005-02-25;5:00;-32;min;00251"
"2005-02-25;11:55;93;max;00251"
"2005-02-25;18:50;-39;min;00251"
"2005-02-26;0:10;31;max;00251"
"2005-02-26;4:40;-11;min;00251"
"2005-02-26;11:10;91;max;00251"
"2005-02-26;18:15;-46;min;00251"
"2005-02-27;1:20;54;max;00251"
"2005-02-27;5:45;30;min;00251"
"2005-02-27;10:20;66;max;00251"
"2005-02-27;18:00;-37;min;00251"
"2005-02-28;1:55;89;max;00251"
"2005-02-28;7:45;22;min;00251"
"2005-02-28;11:45;28;max;00251"
"2005-02-28;18:10;-23;min;00251"
"2005-03-01;1:35;77;max;00251"
"2005-03-01;8:30;-16;min;00251"
"2005-03-01;13:10;14;max;00251"
"2005-03-01;17:55;-8;min;00251"
"2005-03-02;1:35;67;max;00251"
"2005-03-02;8:40;-21;min;00251"
"2005-03-02;15:10;26;max;00251"
"2005-03-02;17:50;15;min;00251"
"2005-03-03;1:20;64;max;00251"
"2005-03-03;9:00;-3;min;00251"
"2005-03-04;0:05;81;max;00251"
"2005-03-04;13:20;-15;min;00251"
"2005-03-04;22:05;72;max;00251"
"2005-03-05;3:45;40;min;00251"
"2005-03-05;5:55;48;max;00251"
"2005-03-05;12:50;-15;min;00251"
"2005-03-05;20:50;70;max;00251"
"2005-03-06;2:20;33;min;00251"
"2005-03-06;6:55;55;max;00251"
"2005-03-06;14:25;-7;min;00251"
"2005-03-06;21:30;54;max;00251"
"2005-03-07;2:30;21;min;00251"
"2005-03-07;8:10;61;max;00251"
"2005-03-07;16:05;-35;min;00251"
"2005-03-07;22:50;53;max;00251"
"2005-03-08;3:50;8;min;00251"
"2005-03-08;9:10;66;max;00251"
"2005-03-08;16:20;-47;min;00251"
"2005-03-08;23:05;66;max;00251"
"2005-03-09;4:30;0;min;00251"
"2005-03-09;9:40;67;max;00251"
"2005-03-09;16:20;-51;min;00251"
"2005-03-09;23:30;71;max;00251"
"2005-03-10;5:05;-10;min;00251"
"2005-03-10;10:25;53;max;00251"
"2005-03-10;16:35;-39;min;00251"
"2005-03-10;23:20;70;max;00251"
"2005-03-11;5:50;-27;min;00251"
"2005-03-11;11:25;39;max;00251"
"2005-03-11;16:55;-30;min;00251"
"2005-03-12;0:05;75;max;00251"
"2005-03-12;6:20;-23;min;00251"
"2005-03-12;12:15;58;max;00251"
"2005-03-12;17:30;-10;min;00251"
"2005-03-12;23:45;83;max;00251"
"2005-03-13;6:45;-28;min;00251"
"2005-03-13;12:25;45;max;00251"
"2005-03-13;17:50;-12;min;00251"
"2005-03-14;0:10;61;max;00251"
"2005-03-14;6:50;-23;min;00251"
"2005-03-14;12:55;37;max;00251"
"2005-03-14;18:00;-6;min;00251"
"2005-03-15;0:25;52;max;00251"
"2005-03-15;7:40;-21;min;00251"
"2005-03-15;13:30;24;max;00251"
"2005-03-15;18:35;-9;min;00251"
"2005-03-16;0:45;40;max;00251"
"2005-03-16;8:25;-24;min;00251"
"2005-03-16;14:10;8;max;00251"
"2005-03-16;18:10;-6;min;00251"
"2005-03-17;0:45;33;max;00251"
"2005-03-17;9:30;-15;min;00251"
"2005-03-17;23:00;27;max;00251"
"2005-03-18;12:20;-27;min;00251"
"2005-03-18;21:55;25;max;00251"
"2005-03-19;13:05;-24;min;00251"
"2005-03-19;21:15;34;max;00251"
"2005-03-20;3:05;8;min;00251"
"2005-03-20;7:50;16;max;00251"
"2005-03-20;13:55;-27;min;00251"
"2005-03-20;21:20;38;max;00251"
"2005-03-21;3:25;0;min;00251"
"2005-03-21;8:20;27;max;00251"
"2005-03-21;14:20;-29;min;00251"
