"Data;Ora;Valore;Tipo;ID staz"
"1993-01-01;3:55;41;max;00251"
"1993-01-01;14:40;-13;min;00251"
"1993-01-01;16:30;-9;max;00251"
"1993-01-01;18:40;-15;min;00251"
"1993-01-02;5:35;43;max;00251"
"1993-01-02;14:10;-16;min;00251"
"1993-01-02;18:15;11;max;00251"
"1993-01-02;19:45;8;min;00251"
"1993-01-03;6:25;52;max;00251"
"1993-01-03;13:30;-8;min;00251"
"1993-01-03;19:55;36;max;00251"
"1993-01-04;0:40;22;min;00251"
"1993-01-04;7:00;55;max;00251"
"1993-01-04;14:35;-31;min;00251"
"1993-01-04;21:40;20;max;00251"
"1993-01-05;1:15;-7;min;00251"
"1993-01-05;7:40;36;max;00251"
"1993-01-05;15:25;-56;min;00251"
"1993-01-05;21:30;18;max;00251"
"1993-01-06;2:25;-15;min;00251"
"1993-01-06;8:30;38;max;00251"
"1993-01-06;16:05;-65;min;00251"
"1993-01-06;22:10;23;max;00251"
"1993-01-07;3:15;-20;min;00251"
"1993-01-07;9:05;43;max;00251"
"1993-01-07;16:15;-73;min;00251"
"1993-01-07;23:10;35;max;00251"
"1993-01-08;4:05;-12;min;00251"
"1993-01-08;9:50;44;max;00251"
"1993-01-08;16:50;-73;min;00251"
"1993-01-08;23:40;39;max;00251"
"1993-01-09;5:05;-18;min;00251"
"1993-01-09;10:35;43;max;00251"
"1993-01-09;17:30;-69;min;00251"
"1993-01-10;0:15;44;max;00251"
"1993-01-10;5:45;-20;min;00251"
"1993-01-10;11:15;43;max;00251"
"1993-01-10;18:10;-64;min;00251"
"1993-01-11;0:55;46;max;00251"
"1993-01-11;6:30;-16;min;00251"
"1993-01-11;11:50;43;max;00251"
"1993-01-11;18:40;-53;min;00251"
"1993-01-12;1:35;49;max;00251"
"1993-01-12;7:10;-16;min;00251"
"1993-01-12;12:30;38;max;00251"
"1993-01-12;18:40;-40;min;00251"
"1993-01-13;1:30;48;max;00251"
"1993-01-13;8:10;-18;min;00251"
"1993-01-13;12:45;14;max;00251"
"1993-01-13;18:55;-33;min;00251"
"1993-01-14;2:35;43;max;00251"
"1993-01-14;9:15;-16;min;00251"
"1993-01-14;13:45;4;max;00251"
"1993-01-14;19:45;-20;min;00251"
"1993-01-15;3:30;33;max;00251"
"1993-01-15;10:40;-32;min;00251"
"1993-01-16;3:55;28;max;00251"
"1993-01-16;13:55;-31;min;00251"
"1993-01-16;21:25;4;max;00251"
"1993-01-17;0:30;-1;min;00251"
"1993-01-17;5:20;22;max;00251"
"1993-01-17;14:10;-44;min;00251"
"1993-01-17;21:10;11;max;00251"
"1993-01-18;1:30;-10;min;00251"
"1993-01-18;7:00;30;max;00251"
"1993-01-18;14:30;-53;min;00251"
"1993-01-18;21:35;14;max;00251"
"1993-01-19;2:15;-12;min;00251"
"1993-01-19;7:40;27;max;00251"
"1993-01-19;15:30;-58;min;00251"
"1993-01-19;22:20;20;max;00251"
"1993-01-20;3:10;-10;min;00251"
"1993-01-20;8:35;30;max;00251"
"1993-01-20;15:55;-61;min;00251"
"1993-01-20;22:45;30;max;00251"
"1993-01-21;3:55;-16;min;00251"
"1993-01-21;9:30;33;max;00251"
"1993-01-21;16:15;-72;min;00251"
"1993-01-21;23:10;30;max;00251"
"1993-01-22;4:10;-21;min;00251"
"1993-01-22;9:50;38;max;00251"
"1993-01-22;16:35;-68;min;00251"
"1993-01-22;23:30;33;max;00251"
"1993-01-23;5:05;-18;min;00251"
"1993-01-23;10:05;40;max;00251"
"1993-01-23;17:10;-66;min;00251"
"1993-01-23;0:00;31;max;00251"
"1993-01-24;5:35;-25;min;00251"
"1993-01-24;11:05;36;max;00251"
"1993-01-24;17:35;-58;min;00251"
"1993-01-25;0:40;44;max;00251"
"1993-01-25;6:10;-16;min;00251"
"1993-01-25;11:40;48;max;00251"
"1993-01-25;17:50;-40;min;00251"
"1993-01-26;0:15;39;max;00251"
"1993-01-26;6:05;-18;min;00251"
"1993-01-26;11:50;38;max;00251"
"1993-01-26;18:40;-45;min;00251"
"1993-01-27;1:30;31;max;00251"
"1993-01-27;6:35;-5;min;00251"
"1993-01-27;12:25;51;max;00251"
"1993-01-27;18:45;-34;min;00251"
"1993-01-28;2:20;40;max;00251"
"1993-01-28;7:15;4;min;00251"
"1993-01-28;12:30;44;max;00251"
"1993-01-28;19:15;-25;min;00251"
"1993-01-29;2:40;52;max;00251"
"1993-01-29;9:10;12;min;00251"
"1993-01-29;12:50;25;max;00251"
"1993-01-29;19:00;-25;min;00251"
"1993-01-30;3:05;48;max;00251"
"1993-01-30;11:40;-4;min;00251"
"1993-01-30;13:55;0;max;00251"
"1993-01-30;18:35;-16;min;00251"
"1993-01-31;2:25;36;max;00251"
"1993-01-31;12:00;-24;min;00251"
"1993-02-01;2:55;20;max;00251"
"1993-02-01;13:00;-44;min;00251"
"1993-02-01;20:05;1;max;00251"
"1993-02-01;23:55;-5;min;00251"
"1993-02-02;6:30;16;max;00251"
"1993-02-02;13:55;-40;min;00251"
"1993-02-02;21:00;16;max;00251"
"1993-02-03;2:00;-16;min;00251"
"1993-02-03;7:45;22;max;00251"
"1993-02-03;14:55;-60;min;00251"
"1993-02-03;21:20;20;max;00251"
"1993-02-04;2:25;-17;min;00251"
"1993-02-04;8:00;39;max;00251"
"1993-02-04;15:30;-64;min;00251"
"1993-02-04;22:05;25;max;00251"
"1993-02-05;3:10;-17;min;00251"
"1993-02-05;9:05;33;max;00251"
"1993-02-05;16:05;-80;min;00251"
"1993-02-05;22:45;31;max;00251"
"1993-02-06;4:20;-26;min;00251"
"1993-02-06;9:55;32;max;00251"
"1993-02-06;16:35;-80;min;00251"
"1993-02-06;23:25;39;max;00251"
"1993-02-07;5:05;-37;min;00251"
"1993-02-07;10:40;35;max;00251"
"1993-02-07;17:00;-85;min;00251"
"1993-02-07;23:45;33;max;00251"
"1993-02-08;5:25;-45;min;00251"
"1993-02-08;11:20;28;max;00251"
"1993-02-08;17:30;-76;min;00251"
"1993-02-09;0:15;36;max;00251"
"1993-02-09;6:05;-48;min;00251"
"1993-02-09;11:45;17;max;00251"
"1993-02-09;17:55;-71;min;00251"
"1993-02-10;0:40;32;max;00251"
"1993-02-10;7:10;-49;min;00251"
"1993-02-10;12:30;4;max;00251"
"1993-02-10;18:25;-61;min;00251"
"1993-02-11;1:20;31;max;00251"
"1993-02-11;7:40;-56;min;00251"
"1993-02-11;13:15;-1;max;00251"
"1993-02-11;18:25;-47;min;00251"
"1993-02-12;1:35;31;max;00251"
"1993-02-12;8:20;-34;min;00251"
"1993-02-12;12:55;-5;max;00251"
"1993-02-12;18:35;-31;min;00251"
"1993-02-13;2:05;17;max;00251"
"1993-02-13;10:20;-33;min;00251"
"1993-02-14;3:40;17;max;00251"
"1993-02-14;11:35;-44;min;00251"
"1993-02-15;3:35;12;max;00251"
"1993-02-15;13:55;-37;min;00251"
"1993-02-15;22:00;9;max;00251"
"1993-02-16;2:25;-4;min;00251"
"1993-02-16;7:20;8;max;00251"
"1993-02-16;14:30;-49;min;00251"
"1993-02-16;21:55;22;max;00251"
"1993-02-17;2:50;-13;min;00251"
"1993-02-17;7:35;20;max;00251"
"1993-02-17;15:10;-60;min;00251"
"1993-02-17;21:40;28;max;00251"
"1993-02-18;3:10;-16;min;00251"
"1993-02-18;8:00;23;max;00251"
