Data;Ora;Valore;Tipo;ID staz
1998-07-16;16:50;68;max;00251
1998-07-16;23:45;3;min;00251
1998-07-17;4:45;28;max;00251
1998-07-17;10:10;11;min;00251
1998-07-17;17:25;63;max;00251
1998-07-18;0:50;-4;min;00251
1998-07-18;6:35;35;max;00251
1998-07-18;11:25;11;min;00251
1998-07-18;18:25;65;max;00251
1998-07-19;2:00;-9;min;00251
1998-07-19;7:40;38;max;00251
1998-07-19;12:45;12;min;00251
1998-07-19;19:25;67;max;00251
1998-07-20;3:00;-24;min;00251
1998-07-20;9:20;39;max;00251
1998-07-20;14:10;11;min;00251
1998-07-20;20:25;67;max;00251
1998-07-21;3:45;-33;min;00251
1998-07-21;10:10;50;max;00251
1998-07-21;15:05;11;min;00251
1998-07-21;21:00;72;max;00251
1998-07-22;4:20;-37;min;00251
1998-07-22;10:35;59;max;00251
1998-07-22;15:45;9;min;00251
1998-07-22;21:40;70;max;00251
1998-07-23;4:50;-39;min;00251
1998-07-23;11:15;57;max;00251
1998-07-23;16:20;7;min;00251
1998-07-23;22:25;69;max;00251
1998-07-24;5:35;-36;min;00251
1998-07-24;12:05;61;max;00251
1998-07-24;17:10;4;min;00251
1998-07-24;23:05;69;max;00251
1998-07-25;5:55;-30;min;00251
1998-07-25;12:25;65;max;00251
1998-07-25;17:50;11;min;00251
1998-07-25;23:40;71;max;00251
1998-07-26;6:15;-28;min;00251
1998-07-26;13:00;62;max;00251
1998-07-26;18:05;15;min;00251
1998-07-26;23:55;62;max;00251
1998-07-27;6:35;-25;min;00251
1998-07-27;13:40;63;max;00251
1998-07-27;19:10;19;min;00251
1998-07-28;0:35;60;max;00251
1998-07-28;7:05;-16;min;00251
1998-07-28;14:10;67;max;00251
1998-07-28;19:15;19;min;00251
1998-07-29;0:50;56;max;00251
1998-07-29;7:05;-8;min;00251
1998-07-29;14:20;64;max;00251
1998-07-29;20:20;22;min;00251
1998-07-30;0:50;39;max;00251
1998-07-30;7:30;-1;min;00251
1998-07-30;14:55;63;max;00251
1998-07-30;22:55;21;min;00251
1998-07-31;2:45;30;max;00251
1998-07-31;7:05;19;min;00251
1998-07-31;16:35;62;max;00251
1998-07-31;0:00;13;min;00251
1998-08-01;5:55;31;max;00251
1998-08-01;9:50;25;min;00251
1998-08-01;16:25;59;max;00251
1998-08-02;0:25;9;min;00251
1998-08-02;7:25;43;max;00251
1998-08-02;11:25;30;min;00251
1998-08-02;18:05;63;max;00251
1998-08-03;2:15;3;min;00251
1998-08-03;8:50;46;max;00251
1998-08-03;13:55;17;min;00251
1998-08-03;19:10;59;max;00251
1998-08-04;3:15;-13;min;00251
1998-08-04;9:45;43;max;00251
1998-08-04;14:25;15;min;00251
1998-08-04;19:40;60;max;00251
1998-08-05;3:30;-24;min;00251
1998-08-05;11:15;47;max;00251
1998-08-05;15:24;15;min;00251
1998-08-05;21:15;65;max;00251
1998-08-06;4:35;-29;min;00251
1998-08-06;11:00;63;max;00251
1998-08-06;16:25;7;min;00251
1998-08-06;21:50;73;max;00251
1998-08-07;4:40;-40;min;00251
1998-08-07;11:15;63;max;00251
1998-08-07;16:35;0;min;00251
1998-08-07;22:10;68;max;00251
1998-08-08;5:00;-39;min;00251
1998-08-08;11:55;63;max;00251
1998-08-08;17:15;-1;min;00251
1998-08-08;22:55;68;max;00251
1998-08-09;5:45;-33;min;00251
1998-08-09;12:15;66;max;00251
1998-08-09;17:40;-5;min;00251
1998-08-09;23:40;71;max;00251
1998-08-10;6:10;-36;min;00251
1998-08-10;12:50;64;max;00251
1998-08-10;18:30;-7;min;00251
1998-08-11;0:05;63;max;00251
1998-08-11;6:30;-33;min;00251
1998-08-11;13:30;61;max;00251
1998-08-11;19:25;-1;min;00251
1998-08-12;0:45;48;max;00251
1998-08-12;7:05;-29;min;00251
1998-08-12;14:15;63;max;00251
1998-08-12;20:15;0;min;00251
1998-08-13;1:20;40;max;00251
1998-08-13;7:05;-17;min;00251
1998-08-13;14:40;63;max;00251
1998-08-13;21:25;7;min;00251
1998-08-14;2:00;32;max;00251
1998-08-14;7:50;1;min;00251
1998-08-14;15:35;62;max;00251
1998-08-14;23:10;1;min;00251
1998-08-15;4:20;27;max;00251
1998-08-15;8:10;17;min;00251
1998-08-15;16:30;58;max;00251
1998-08-16;0:35;-5;min;00251
1998-08-16;7:55;28;max;00251
1998-08-16;11:45;23;min;00251
1998-08-16;18:20;52;max;00251
1998-08-17;1:50;-19;min;00251
1998-08-17;8:45;36;max;00251
1998-08-17;13:20;17;min;00251
1998-08-17;18:10;51;max;00251
1998-08-18;2:40;-24;min;00251
1998-08-18;9:35;48;max;00251
1998-08-18;14:30;17;min;00251
1998-08-18;20:05;60;max;00251
1998-08-19;3:45;-29;min;00251
1998-08-19;11:00;54;max;00251
1998-08-19;15:20;17;min;00251
1998-08-19;21:10;60;max;00251
1998-08-20;4:10;-36;min;00251
1998-08-20;10:45;63;max;00251
1998-08-20;16:25;4;min;00251
1998-08-20;21:55;63;max;00251
1998-08-21;4:35;-33;min;00251
1998-08-21;11:05;68;max;00251
1998-08-21;16:40;7;min;00251
1998-08-21;22:25;75;max;00251
1998-08-22;5:15;-25;min;00251
1998-08-22;11:40;75;max;00251
1998-08-22;16:50;4;min;00251
1998-08-22;22:30;89;max;00251
1998-08-23;5:30;-17;min;00251
1998-08-23;12:00;75;max;00251
1998-08-23;17:30;3;min;00251
1998-08-23;23:00;70;max;00251
1998-08-24;6:00;-15;min;00251
1998-08-24;12:20;72;max;00251
1998-08-24;17:35;13;min;00251
1998-08-24;23:40;75;max;00251
1998-08-25;6:05;-12;min;00251
1998-08-25;12:40;67;max;00251
1998-08-25;18:20;4;min;00251
1998-08-25;23:45;60;max;00251
1998-08-26;6:30;-17;min;00251
1998-08-26;13:15;65;max;00251
1998-08-26;19:10;6;min;00251
1998-08-27;0:30;47;max;00251
1998-08-27;6:40;-2;min;00251
1998-08-27;13:35;67;max;00251
1998-08-27;20:05;13;min;00251
1998-08-28;1:40;57;max;00251
1998-08-28;4:05;31;min;00251
1998-08-28;5:45;35;max;00251
1998-08-28;7:20;25;min;00251
1998-08-28;13:15;70;max;00251
1998-08-28;19:10;23;min;00251
1998-08-28;0:00;31;max;00251
1998-08-28;23:05;30;min;00251
1998-08-29;3:20;37;max;00251
1998-08-29;7:45;17;min;00251
1998-08-29;14:15;62;max;00251
1998-08-29;22:25;15;min;00251
1998-08-30;4:35;30;max;00251
1998-08-30;7:20;27;min;00251
1998-08-30;15:35;56;max;00251
1998-08-31;0:05;-1;min;00251
1998-08-31;16:15;52;max;00251
1998-09-01;0:45;0;min;00251
1998-09-01;8:40;43;max;00251
1998-09-01;13:55;27;min;00251
1998-09-01;19:10;44;max;00251
1998-09-02;2:30;-12;min;00251
1998-09-02;9:00;52;max;00251
1998-09-02;14:20;15;min;00251
1998-09-02;20:05;60;max;00251
1998-09-03;3:00;-21;min;00251
1998-09-03;9:40;57;max;00251
1998-09-03;14:45;12;min;00251
1998-09-03;20:35;78;max;00251
1998-09-04;3:40;-23;min;00251
1998-09-04;10:10;60;max;00251
1998-09-04;15:10;12;min;00251
1998-09-04;21:05;76;max;00251
1998-09-05;4:10;-26;min;00251
1998-09-05;11:15;87;max;00251
1998-09-05;16:50;27;min;00251
1998-09-05;21:40;83;max;00251
1998-09-06;4:55;-37;min;00251
1998-09-06;11:50;79;max;00251
1998-09-06;17:10;11;min;00251
1998-09-06;22:30;72;max;00251
1998-09-07;5:05;-34;min;00251
1998-09-07;12:00;88;max;00251
1998-09-07;17:40;-2;min;00251
1998-09-07;23:20;68;max;00251
1998-09-08;5:20;-21;min;00251
1998-09-08;12:10;91;max;00251
1998-09-08;18:35;-5;min;00251
1998-09-09;0:05;59;max;00251
1998-09-09;6:20;-17;min;00251
1998-09-09;12:55;81;max;00251
1998-09-09;19:25;-13;min;00251
1998-09-10;0:40;54;max;00251
1998-09-10;6:10;-7;min;00251
1998-09-10;13:05;72;max;00251
1998-09-10;19:55;-12;min;00251
1998-09-11;1:55;51;max;00251
1998-09-11;6:30;8;min;00251
1998-09-11;13:10;72;max;00251
1998-09-11;20:05;8;min;00251
1998-09-12;2:40;60;max;00251
1998-09-12;5:30;43;min;00251
1998-09-12;14:20;80;max;00251
1998-09-12;22:50;20;min;00251
1998-09-13;5:40;52;max;00251
1998-09-13;8:20;32;min;00251
1998-09-13;16:45;86;max;00251
1998-09-13;0:00;11;min;00251
1998-09-14;4:55;52;max;00251
1998-09-14;10:50;17;min;00251
1998-09-14;19:05;78;max;00251
1998-09-15;0:55;25;min;00251
1998-09-15;5:30;55;max;00251
1998-09-15;12:10;24;min;00251
1998-09-15;19:45;74;max;00251
1998-09-16;3:05;9;min;00251
1998-09-16;9:05;56;max;00251
1998-09-16;13:50;27;min;00251
1998-09-16;20:30;80;max;00251
1998-09-17;3:40;-8;min;00251
1998-09-17;9:55;72;max;00251
1998-09-17;15:45;30;min;00251
1998-09-17;20:40;87;max;00251
1998-09-18;3:40;-21;min;00251
1998-09-18;10:00;72;max;00251
1998-09-18;15:40;13;min;00251
1998-09-18;21:05;68;max;00251
1998-09-19;3:50;-25;min;00251
1998-09-19;10:20;72;max;00251
1998-09-19;16:35;-8;min;00251
1998-09-19;22:00;53;max;00251
1998-09-20;4:05;-21;min;00251
1998-09-20;10:30;68;max;00251
1998-09-20;16:50;-20;min;00251
1998-09-20;22:50;47;max;00251
1998-09-21;4:55;-25;min;00251
1998-09-21;11:05;62;max;00251
1998-09-21;17:00;-24;min;00251
1998-09-21;23:10;59;max;00251
1998-09-22;5:25;-17;min;00251
1998-09-22;11:20;64;max;00251
1998-09-22;17:25;-21;min;00251
1998-09-22;23:35;51;max;00251
1998-09-23;5:25;-15;min;00251
1998-09-23;11:45;63;max;00251
1998-09-23;18:05;-21;min;00251
1998-09-24;0:05;46;max;00251
1998-09-24;6:05;-13;min;00251
1998-09-24;12:05;59;max;00251
1998-09-24;18:40;-20;min;00251
1998-09-25;0:20;50;max;00251
1998-09-25;6:00;-7;min;00251
1998-09-25;12:40;62;max;00251
1998-09-25;18:30;-5;min;00251
1998-09-26;0:30;44;max;00251
1998-09-26;6:25;1;min;00251
1998-09-26;12:40;55;max;00251
1998-09-26;19:20;4;min;00251
1998-09-27;2:20;51;max;00251
1998-09-27;7:10;31;min;00251
1998-09-27;13:10;64;max;00251
1998-09-27;20:20;7;min;00251
1998-09-28;3:30;47;max;00251
1998-09-28;7:05;33;min;00251
1998-09-28;14:05;55;max;00251
1998-09-28;20:35;15;min;00251
1998-09-29;2:15;31;max;00251
1998-09-29;3:35;30;min;00251
1998-09-29;8:25;47;max;00251
1998-09-29;11:50;38;min;00251
1998-09-29;17:30;46;max;00251
1998-09-30;1:10;11;min;00251
1998-09-30;8:00;55;max;00251
1998-09-30;13:40;30;min;00251
1998-09-30;19:05;60;max;00251
1998-10-01;1:20;12;min;00251
1998-10-01;9:00;78;max;00251
1998-10-01;13:55;36;min;00251
1998-10-01;19:15;80;max;00251
1998-10-02;2:15;0;min;00251
1998-10-02;9:05;75;max;00251
1998-10-02;14:20;24;min;00251
1998-10-02;20:00;72;max;00251
1998-10-03;3:05;-12;min;00251
1998-10-03;9:50;87;max;00251
1998-10-03;15:55;16;min;00251
1998-10-03;21:05;75;max;00251
1998-10-04;3:25;-15;min;00251
1998-10-04;10:10;91;max;00251
1998-10-04;16:15;8;min;00251
1998-10-04;21:50;82;max;00251
1998-10-05;4:05;-5;min;00251
1998-10-05;10:55;102;max;00251
1998-10-05;16:50;20;min;00251
1998-10-05;22:45;102;max;00251
1998-10-06;5:00;9;min;00251
1998-10-06;10:55;104;max;00251
1998-10-06;17:15;23;min;00251
1998-10-06;23:05;95;max;00251
1998-10-07;5:05;16;min;00251
1998-10-07;12:00;124;max;00251
1998-10-07;17:55;24;min;00251
1998-10-07;23:20;74;max;00251
1998-10-08;5:15;7;min;00251
1998-10-08;12:00;112;max;00251
1998-10-08;19:25;0;min;00251
1998-10-09;0:55;55;max;00251
1998-10-09;5:40;20;min;00251
1998-10-09;13:40;95;max;00251
1998-10-09;19:40;-9;min;00251
1998-10-10;2:30;57;max;00251
1998-10-10;6:50;30;min;00251
1998-10-10;12:15;79;max;00251
1998-10-10;19:50;-4;min;00251
1998-10-11;2:40;52;max;00251
1998-10-11;7:55;29;min;00251
1998-10-11;12:25;50;max;00251
1998-10-11;20:30;6;min;00251
1998-10-12;4:20;51;max;00251
1998-10-12;9:05;36;min;00251
1998-10-12;10:30;39;max;00251
1998-10-12;14:40;35;min;00251
1998-10-12;17:50;43;max;00251
1998-10-12;23:00;16;min;00251
1998-10-13;5:45;52;max;00251
1998-10-13;10:50;20;min;00251
1998-10-13;19:00;43;max;00251
1998-10-14;1:10;8;min;00251
1998-10-14;7:00;46;max;00251
1998-10-14;13:30;17;min;00251
1998-10-14;19:30;49;max;00251
1998-10-15;1:30;-9;min;00251
1998-10-15;8:15;58;max;00251
1998-10-15;14:30;8;min;00251
1998-10-15;20:10;48;max;00251
1998-10-16;2:15;-12;min;00251
1998-10-16;8:55;62;max;00251
1998-10-16;15:10;-5;min;00251
1998-10-16;20:55;52;max;00251
1998-10-17;2:45;-12;min;00251
1998-10-17;9:05;70;max;00251
1998-10-17;15:25;-7;min;00251
1998-10-17;21:40;59;max;00251
1998-10-18;3:20;-5;min;00251
1998-10-18;9:45;75;max;00251
1998-10-18;16:15;-9;min;00251
1998-10-18;22:05;63;max;00251
1998-10-19;3:55;-1;min;00251
1998-10-19;9:55;80;max;00251
1998-10-19;16:05;-1;min;00251
1998-10-19;21:55;79;max;00251
1998-10-20;4:45;7;min;00251
1998-10-20;10:20;75;max;00251
1998-10-20;16:10;6;min;00251
1998-10-20;22:20;67;max;00251
1998-10-21;5:05;-12;min;00251
1998-10-21;11:20;68;max;00251
1998-10-21;17:50;-5;min;00251
1998-10-21;23:45;54;max;00251
1998-10-22;5:20;-15;min;00251
1998-10-22;11:35;80;max;00251
1998-10-22;18:10;-26;min;00251
1998-10-22;23:40;43;max;00251
1998-10-23;4:55;-15;min;00251
1998-10-23;11:20;68;max;00251
1998-10-23;18:05;-33;min;00251
1998-10-24;0:20;38;max;00251
1998-10-24;5:15;9;min;00251
1998-10-24;11:20;68;max;00251
1998-10-24;18:45;-25;min;00251
1998-10-25;1:40;46;max;00251
1998-10-25;5:30;27;min;00251
1998-10-25;11:40;72;max;00251
1998-10-25;19:10;3;min;00251
1998-10-26;0:35;44;max;00251
1998-10-26;7:25;20;min;00251
1998-10-26;13:35;55;max;00251
1998-10-26;20:10;4;min;00251
1998-10-27;3:15;43;max;00251
1998-10-27;8:10;29;min;00251
1998-10-27;13:50;60;max;00251
1998-10-27;21:50;4;min;00251
1998-10-28;5:35;50;max;00251
1998-10-28;7:40;48;min;00251
1998-10-28;12:10;59;max;00251
1998-10-28;22:30;11;min;00251
1998-10-29;8:15;68;max;00251
1998-10-29;10:35;36;min;00251
1998-10-29;18:50;59;max;00251
1998-10-30;0:40;7;min;00251
1998-10-30;7:35;52;max;00251
1998-10-30;13:05;4;min;00251
1998-10-30;19:45;73;max;00251
1998-10-31;2:15;-1;min;00251
1998-10-31;8:35;55;max;00251
1998-10-31;14:10;7;min;00251
1998-10-31;20:10;72;max;00251
1998-11-01;2:20;-1;min;00251
1998-11-01;9:30;86;max;00251
1998-11-01;15:20;13;min;00251
1998-11-01;20:40;73;max;00251
1998-11-02;3:10;-8;min;00251
1998-11-02;9:35;91;max;00251
1998-11-02;16:05;-5;min;00251
1998-11-02;21:45;75;max;00251
1998-11-03;3:35;0;min;00251
1998-11-03;10:10;104;max;00251
1998-11-03;16:45;-12;min;00251
1998-11-03;22:55;87;max;00251
1998-11-04;4:10;16;min;00251
1998-11-04;10:25;112;max;00251
1998-11-04;17:10;-7;min;00251
1998-11-04;23:00;89;max;00251
1998-11-05;4:45;22;min;00251
1998-11-05;10:55;92;max;00251
1998-11-05;17:55;-17;min;00251
1998-11-06;0:05;65;max;00251
1998-11-06;5:30;15;min;00251
1998-11-06;11:30;80;max;00251
1998-11-06;18:30;-23;min;00251
1998-11-07;0:10;61;max;00251
1998-11-07;6:10;15;min;00251
1998-11-07;12:00;75;max;00251
1998-11-07;19:10;-16;min;00251
1998-11-08;1:35;48;max;00251
1998-11-08;6:30;9;min;00251
1998-11-08;12:30;59;max;00251
1998-11-08;19:45;-20;min;00251
1998-11-09;2:55;43;max;00251
1998-11-09;7:45;24;min;00251
1998-11-09;12:20;51;max;00251
1998-11-09;20:15;-15;min;00251
1998-11-10;4:25;50;max;00251
1998-11-10;9:20;30;min;00251
1998-11-10;13:05;43;max;00251
1998-11-10;21:25;6;min;00251
1998-11-11;5:10;60;max;00251
1998-11-11;14:00;27;min;00251
1998-11-11;18:15;39;max;00251
1998-11-11;23:15;11;min;00251
1998-11-12;6:15;62;max;00251
1998-11-12;14:00;14;min;00251
1998-11-12;18:30;37;max;00251
1998-11-12;0:00;9;min;00251
1998-11-13;7:45;68;max;00251
1998-11-13;14:05;17;min;00251
1998-11-13;20:10;48;max;00251
1998-11-14;1:20;14;min;00251
1998-11-14;7:55;75;max;00251
1998-11-14;15:00;3;min;00251
1998-11-14;20:50;63;max;00251
1998-11-15;2:05;24;min;00251
1998-11-15;8:05;78;max;00251
1998-11-15;15:35;-13;min;00251
1998-11-15;22:25;60;max;00251
1998-11-16;3:05;33;min;00251
1998-11-16;8:35;75;max;00251
1998-11-16;15:45;-20;min;00251
1998-11-16;22:40;81;max;00251
1998-11-17;3:55;12;min;00251
1998-11-17;9:25;69;max;00251
1998-11-17;15:55;-24;min;00251
1998-11-17;22:35;69;max;00251
1998-11-18;4:05;4;min;00251
1998-11-18;9:40;73;max;00251
1998-11-18;16:25;-25;min;00251
1998-11-18;22:55;57;max;00251
1998-11-19;4:10;1;min;00251
1998-11-19;10:10;68;max;00251
1998-11-19;17:00;-25;min;00251
1998-11-19;23:20;55;max;00251
1998-11-20;4:40;1;min;00251
1998-11-20;11:00;72;max;00251
1998-11-20;17:25;-23;min;00251
1998-11-20;23:40;50;max;00251
1998-11-21;4:35;6;min;00251
1998-11-21;11:20;70;max;00251
1998-11-21;18:20;-13;min;00251
1998-11-22;1:30;47;max;00251
1998-11-22;6:25;16;min;00251
1998-11-22;11:50;63;max;00251
1998-11-22;18:40;-23;min;00251
1998-11-23;2:10;63;max;00251
1998-11-23;6:40;35;min;00251
1998-11-23;11:50;68;max;00251
1998-11-23;19:05;-16;min;00251
1998-11-24;2:10;67;max;00251
1998-11-24;7:30;36;min;00251
1998-11-24;12:25;55;max;00251
1998-11-24;19:00;-1;min;00251
1998-11-25;3:00;59;max;00251
1998-11-25;9:30;25;min;00251
1998-11-25;13:55;48;max;00251
1998-11-25;20:35;4;min;00251
1998-11-26;3:55;52;max;00251
1998-11-26;9:45;20;min;00251
1998-11-26;14:20;38;max;00251
1998-11-26;21:45;-8;min;00251
1998-11-27;6:10;41;max;00251
1998-11-27;11:25;17;min;00251
1998-11-27;16:40;39;max;00251
1998-11-27;23:30;-4;min;00251
1998-11-28;7:25;59;max;00251
1998-11-28;14:30;11;min;00251
1998-11-28;18:20;35;max;00251
1998-11-29;0:20;-8;min;00251
1998-11-29;7:55;68;max;00251
1998-11-29;14:35;-8;min;00251
1998-11-29;19:55;40;max;00251
1998-11-30;1:10;-7;min;00251
1998-11-30;8:05;76;max;00251
1998-11-30;14:55;-16;min;00251
1998-11-30;21:25;52;max;00251
1998-12-01;1:55;15;min;00251
1998-12-01;8:50;91;max;00251
1998-12-01;15:55;-18;min;00251
1998-12-01;22:00;64;max;00251
1998-12-02;3:25;8;min;00251
1998-12-02;9:35;80;max;00251
1998-12-02;16:30;-40;min;00251
1998-12-02;22:35;52;max;00251
1998-12-03;3:45;-8;min;00251
1998-12-03;10:00;75;max;00251
1998-12-03;17:05;-44;min;00251
1998-12-03;23:25;55;max;00251
1998-12-04;4:00;12;min;00251
1998-12-04;10:55;113;max;00251
1998-12-04;18:50;-23;min;00251
1998-12-05;1:10;55;max;00251
1998-12-05;4:40;31;min;00251
1998-12-05;10:35;104;max;00251
1998-12-05;18:10;-46;min;00251
1998-12-06;1:10;72;max;00251
1998-12-06;6:10;27;min;00251
1998-12-06;11:25;72;max;00251
1998-12-06;18:25;-33;min;00251
1998-12-07;1:35;63;max;00251
1998-12-07;7:10;14;min;00251
1998-12-07;12:10;52;max;00251
1998-12-07;19:05;-16;min;00251
1998-12-08;2:10;56;max;00251
1998-12-08;7:40;11;min;00251
1998-12-08;12:45;43;max;00251
1998-12-08;19:55;-13;min;00251
1998-12-09;2:55;39;max;00251
1998-12-09;8:30;11;min;00251
1998-12-09;13:20;28;max;00251
1998-12-09;20:30;-12;min;00251
1998-12-10;4:40;43;max;00251
1998-12-10;9:25;13;min;00251
1998-12-10;13:45;23;max;00251
1998-12-10;21:55;-1;min;00251
1998-12-11;5:20;52;max;00251
1998-12-11;14:25;8;min;00251
1998-12-11;18:45;12;max;00251
1998-12-11;23:20;0;min;00251
1998-12-12;6:15;55;max;00251
1998-12-12;14:05;-13;min;00251
1998-12-12;20:10;13;max;00251
1998-12-13;0:50;-4;min;00251
1998-12-13;6:50;51;max;00251
1998-12-13;14:20;-25;min;00251
1998-12-13;20:05;23;max;00251
1998-12-14;1:05;-4;min;00251
1998-12-14;6:55;37;max;00251
1998-12-14;14:15;-40;min;00251
1998-12-14;21:00;23;max;00251
1998-12-15;2:15;-8;min;00251
1998-12-15;7:55;38;max;00251
1998-12-15;15:25;-48;min;00251
1998-12-15;21:50;25;max;00251
1998-12-16;2:40;-17;min;00251
1998-12-16;8:50;44;max;00251
1998-12-16;15:55;-45;min;00251
1998-12-16;22:05;32;max;00251
1998-12-17;3:20;-20;min;00251
1998-12-17;9:10;48;max;00251
1998-12-17;16:30;-51;min;00251
1998-12-17;23:00;25;max;00251
1998-12-18;3:35;-13;min;00251
1998-12-18;9:45;57;max;00251
1998-12-18;16:55;-53;min;00251
1998-12-18;23:45;32;max;00251
1998-12-19;4:20;0;min;00251
1998-12-19;10:15;65;max;00251
1998-12-19;17:20;-49;min;00251
1998-12-20;0:25;51;max;00251
1998-12-20;5:20;11;min;00251
1998-12-20;10:50;68;max;00251
1998-12-20;17:25;-33;min;00251
1998-12-21;0:35;73;max;00251
1998-12-21;6:10;18;min;00251
1998-12-21;11:15;72;max;00251
1998-12-21;18:10;-5;min;00251
1998-12-21;23:55;60;max;00251
1998-12-22;6:20;-4;min;00251
1998-12-22;12:20;57;max;00251
1998-12-22;19:00;-23;min;00251
1998-12-23;1:05;25;max;00251
1998-12-23;6:30;-4;min;00251
1998-12-23;12:45;51;max;00251
1998-12-23;19:50;-36;min;00251
1998-12-24;3:40;37;max;00251
1998-12-24;7:45;12;min;00251
1998-12-24;12:55;48;max;00251
1998-12-24;20:20;-31;min;00251
1998-12-25;4:05;51;max;00251
1998-12-25;10:20;13;min;00251
1998-12-25;13:45;23;max;00251
1998-12-25;20:25;-31;min;00251
1998-12-26;4:45;52;max;00251
1998-12-26;12:00;0;min;00251
1998-12-26;15:00;8;max;00251
1998-12-26;21:25;-17;min;00251
1998-12-27;6:55;54;max;00251
1998-12-27;12:55;-16;min;00251
1998-12-27;18:30;9;max;00251
1998-12-27;23:10;-12;min;00251
1998-12-28;6:10;51;max;00251
1998-12-28;13:55;-31;min;00251
1998-12-28;20:10;19;max;00251
1998-12-29;0:35;-4;min;00251
1998-12-29;7:25;52;max;00251
1998-12-29;14:50;-39;min;00251
1998-12-29;21:00;31;max;00251
1998-12-30;1:55;-5;min;00251
1998-12-30;8:15;61;max;00251
1998-12-30;15:35;-45;min;00251
1998-12-30;21:50;40;max;00251
1998-12-31;2:35;-5;min;00251
1998-12-31;9:00;62;max;00251
1998-12-31;16:05;-45;min;00251
1998-12-31;22:35;49;max;00251
