"Data;Ora;Valore;Tipo;ID staz"
"2007-01-01;2:25;-3;min;00251"
"2007-01-01;8:25;52;max;00251"
"2007-01-01;15:35;-50;min;00251"
"2007-01-01;22:30;43;max;00251"
"2007-01-02;3:05;8;min;00251"
"2007-01-02;8:40;56;max;00251"
"2007-01-02;16:35;-70;min;00251"
"2007-01-02;22:20;16;max;00251"
"2007-01-03;3:10;-5;min;00251"
"2007-01-03;9:15;64;max;00251"
"2007-01-03;17:35;-67;min;00251"
"2007-01-04;0:45;24;max;00251"
"2007-01-04;3:40;13;min;00251"
"2007-01-04;9:45;63;max;00251"
"2007-01-04;17:50;-62;min;00251"
"2007-01-05;0:55;49;max;00251"
"2007-01-05;5:15;16;min;00251"
"2007-01-05;10:40;56;max;00251"
"2007-01-05;17:55;-60;min;00251"
"2007-01-06;1:25;54;max;00251"
"2007-01-06;6:30;10;min;00251"
"2007-01-06;11:00;46;max;00251"
"2007-01-06;18:10;-47;min;00251"
"2007-01-07;1:30;56;max;00251"
"2007-01-07;6:55;5;min;00251"
"2007-01-07;11:55;39;max;00251"
"2007-01-07;18:30;-32;min;00251"
"2007-01-08;1:55;52;max;00251"
"2007-01-08;7:30;5;min;00251"
"2007-01-08;12:40;43;max;00251"
"2007-01-08;19:10;-21;min;00251"
"2007-01-09;2:05;50;max;00251"
"2007-01-09;8:00;4;min;00251"
"2007-01-09;12:35;33;max;00251"
"2007-01-09;19:10;-21;min;00251"
"2007-01-10;3:00;39;max;00251"
"2007-01-10;9:05;3;min;00251"
"2007-01-10;13:20;17;max;00251"
"2007-01-10;19:35;-19;min;00251"
"2007-01-11;3:45;46;max;00251"
"2007-01-11;11:30;2;min;00251"
"2007-01-11;13:40;5;max;00251"
"2007-01-11;18:20;-9;min;00251"
"2007-01-12;4:05;56;max;00251"
"2007-01-12;15:55;-11;min;00251"
"2007-01-13;4:20;48;max;00251"
"2007-01-13;15:00;-27;min;00251"
"2007-01-14;5:55;47;max;00251"
"2007-01-14;14:30;-35;min;00251"
"2007-01-14;22:10;27;max;00251"
"2007-01-15;2:00;15;min;00251"
"2007-01-15;6:55;36;max;00251"
"2007-01-15;14:50;-44;min;00251"
"2007-01-15;22:15;33;max;00251"
"2007-01-16;2:50;6;min;00251"
"2007-01-16;8:15;45;max;00251"
"2007-01-16;15:40;-43;min;00251"
"2007-01-16;22:30;42;max;00251"
"2007-01-17;3:30;3;min;00251"
"2007-01-17;8:55;58;max;00251"
"2007-01-17;16:10;-42;min;00251"
"2007-01-17;23:00;44;max;00251"
"2007-01-18;3:50;3;min;00251"
"2007-01-18;9:40;60;max;00251"
"2007-01-18;16:45;-43;min;00251"
"2007-01-18;23:50;54;max;00251"
"2007-01-19;4:40;16;min;00251"
"2007-01-19;10:15;70;max;00251"
"2007-01-19;17:25;-42;min;00251"
"2007-01-20;0:30;56;max;00251"
"2007-01-20;5:55;0;min;00251"
"2007-01-20;11:15;57;max;00251"
"2007-01-20;17:55;-42;min;00251"
"2007-01-21;0:55;61;max;00251"
"2007-01-21;6:25;2;min;00251"
"2007-01-21;11:55;62;max;00251"
"2007-01-21;18:25;-38;min;00251"
"2007-01-22;1:25;64;max;00251"
"2007-01-22;7:10;2;min;00251"
"2007-01-22;12:25;65;max;00251"
"2007-01-22;18:45;-26;min;00251"
"2007-01-23;2:10;74;max;00251"
"2007-01-23;7:10;26;min;00251"
"2007-01-23;12:50;82;max;00251"
"2007-01-23;19:30;13;min;00251"
"2007-01-24;2:20;87;max;00251"
"2007-01-24;9:00;26;min;00251"
"2007-01-24;13:45;56;max;00251"
"2007-01-24;19:25;16;min;00251"
"2007-01-25;2:40;78;max;00251"
"2007-01-25;9:55;3;min;00251"
"2007-01-25;15:25;42;max;00251"
"2007-01-25;19:45;18;min;00251"
"2007-01-26;3:15;64;max;00251"
"2007-01-26;10:20;4;min;00251"
"2007-01-26;15:50;29;max;00251"
"2007-01-26;20:50;22;min;00251"
"2007-01-27;4:35;50;max;00251"
